Relative Humidity and Temperature Data
TSI Model RHT3000
Date, Time, RH, Temp
05/18/2023, 13:59:28, 1.8, 22.6, 
05/18/2023, 13:59:29, 1.8, 22.6, 
05/18/2023, 13:59:30, 1.8, 22.6, 
05/18/2023, 13:59:31, 1.8, 22.6, 
05/18/2023, 13:59:32, 1.8, 22.6, 
05/18/2023, 13:59:33, 1.8, 22.6, 
05/18/2023, 13:59:34, 1.8, 22.6, 
05/18/2023, 13:59:35, 1.8, 22.6, 
05/18/2023, 13:59:36, 1.8, 22.6, 
05/18/2023, 13:59:37, 1.8, 22.6, 
05/18/2023, 13:59:38, 1.8, 22.6, 
05/18/2023, 13:59:39, 1.8, 22.6, 
05/18/2023, 13:59:40, 1.8, 22.6, 
05/18/2023, 13:59:41, 1.8, 22.6, 
05/18/2023, 13:59:42, 1.8, 22.6, 
05/18/2023, 13:59:43, 1.8, 22.6, 
05/18/2023, 13:59:44, 1.8, 22.6, 
05/18/2023, 13:59:45, 1.8, 22.6, 
05/18/2023, 13:59:46, 1.7, 22.6, 
05/18/2023, 13:59:47, 1.7, 22.6, 
05/18/2023, 13:59:48, 1.7, 22.6, 
05/18/2023, 13:59:49, 1.7, 22.6, 
05/18/2023, 13:59:50, 1.7, 22.6, 
05/18/2023, 13:59:51, 1.7, 22.6, 
05/18/2023, 13:59:52, 1.7, 22.6, 
05/18/2023, 13:59:53, 1.7, 22.6, 
05/18/2023, 13:59:54, 1.7, 22.6, 
05/18/2023, 13:59:55, 1.7, 22.6, 
05/18/2023, 13:59:56, 1.7, 22.6, 
05/18/2023, 13:59:57, 1.7, 22.6, 
05/18/2023, 13:59:58, 1.7, 22.6, 
05/18/2023, 13:59:59, 1.7, 22.6, 
05/18/2023, 14:00:00, 1.7, 22.6, 
05/18/2023, 14:00:01, 1.7, 22.6, 
05/18/2023, 14:00:02, 1.7, 22.6, 
05/18/2023, 14:00:03, 1.7, 22.6, 
05/18/2023, 14:00:04, 1.7, 22.6, 
05/18/2023, 14:00:05, 1.7, 22.6, 
05/18/2023, 14:00:06, 1.7, 22.6, 
05/18/2023, 14:00:07, 1.7, 22.6, 
05/18/2023, 14:00:08, 1.7, 22.6, 
05/18/2023, 14:00:09, 1.7, 22.6, 
05/18/2023, 14:00:10, 1.7, 22.6, 
05/18/2023, 14:00:11, 1.7, 22.6, 
05/18/2023, 14:00:12, 1.7, 22.6, 
05/18/2023, 14:00:13, 1.7, 22.6, 
05/18/2023, 14:00:14, 1.7, 22.6, 
05/18/2023, 14:00:15, 1.7, 22.6, 
05/18/2023, 14:00:16, 1.7, 22.6, 
05/18/2023, 14:00:17, 1.7, 22.6, 
05/18/2023, 14:00:18, 1.7, 22.6, 
05/18/2023, 14:00:19, 1.7, 22.6, 
05/18/2023, 14:00:20, 1.7, 22.6, 
05/18/2023, 14:00:21, 1.7, 22.6, 
05/18/2023, 14:00:22, 1.7, 22.6, 
05/18/2023, 14:00:23, 1.7, 22.6, 
05/18/2023, 14:00:24, 1.7, 22.6, 
05/18/2023, 14:00:25, 1.7, 22.6, 
05/18/2023, 14:00:26, 1.7, 22.6, 
05/18/2023, 14:00:27, 1.7, 22.6, 
05/18/2023, 14:00:28, 1.7, 22.6, 
05/18/2023, 14:00:29, 1.7, 22.6, 
05/18/2023, 14:00:30, 1.7, 22.6, 
05/18/2023, 14:00:31, 1.7, 22.6, 
05/18/2023, 14:00:32, 1.7, 22.6, 
05/18/2023, 14:00:33, 1.7, 22.6, 
05/18/2023, 14:00:34, 1.7, 22.6, 
05/18/2023, 14:00:35, 1.7, 22.6, 
05/18/2023, 14:00:36, 1.7, 22.6, 
05/18/2023, 14:00:37, 1.7, 22.6, 
05/18/2023, 14:00:38, 1.7, 22.6, 
05/18/2023, 14:00:39, 1.7, 22.6, 
05/18/2023, 14:00:40, 1.7, 22.6, 
05/18/2023, 14:00:41, 1.7, 22.6, 
05/18/2023, 14:00:42, 1.7, 22.6, 
05/18/2023, 14:00:43, 1.7, 22.6, 
05/18/2023, 14:00:44, 1.7, 22.6, 
05/18/2023, 14:00:45, 1.7, 22.6, 
05/18/2023, 14:00:46, 1.7, 22.6, 
05/18/2023, 14:00:47, 1.7, 22.6, 
05/18/2023, 14:00:48, 1.7, 22.6, 
05/18/2023, 14:00:49, 1.7, 22.6, 
05/18/2023, 14:00:50, 1.7, 22.6, 
05/18/2023, 14:00:51, 1.7, 22.6, 
05/18/2023, 14:00:52, 1.7, 22.6, 
05/18/2023, 14:00:53, 1.7, 22.6, 
05/18/2023, 14:00:54, 1.7, 22.6, 
05/18/2023, 14:00:55, 1.7, 22.6, 
05/18/2023, 14:00:56, 1.7, 22.6, 
05/18/2023, 14:00:57, 1.7, 22.6, 
05/18/2023, 14:00:58, 1.7, 22.6, 
05/18/2023, 14:00:59, 1.7, 22.6, 
05/18/2023, 14:01:00, 1.7, 22.6, 
05/18/2023, 14:01:01, 1.7, 22.6, 
05/18/2023, 14:01:02, 1.7, 22.6, 
05/18/2023, 14:01:03, 1.7, 22.6, 
05/18/2023, 14:01:04, 1.7, 22.6, 
05/18/2023, 14:01:05, 1.7, 22.6, 
05/18/2023, 14:01:06, 1.7, 22.6, 
05/18/2023, 14:01:07, 1.7, 22.6, 
05/18/2023, 14:01:08, 1.7, 22.6, 
05/18/2023, 14:01:09, 1.7, 22.6, 
05/18/2023, 14:01:10, 1.7, 22.6, 
05/18/2023, 14:01:12, 1.7, 22.6, 
05/18/2023, 14:01:13, 1.7, 22.6, 
05/18/2023, 14:01:14, 1.7, 22.6, 
05/18/2023, 14:01:15, 1.7, 22.6, 
05/18/2023, 14:01:16, 1.7, 22.6, 
05/18/2023, 14:01:17, 1.7, 22.6, 
05/18/2023, 14:01:18, 1.7, 22.6, 
05/18/2023, 14:01:19, 1.7, 22.6, 
05/18/2023, 14:01:20, 1.7, 22.6, 
05/18/2023, 14:01:21, 1.7, 22.6, 
05/18/2023, 14:01:22, 1.7, 22.6, 
05/18/2023, 14:01:23, 1.7, 22.6, 
05/18/2023, 14:01:24, 1.7, 22.6, 
05/18/2023, 14:01:25, 1.7, 22.6, 
05/18/2023, 14:01:26, 1.7, 22.6, 
05/18/2023, 14:01:27, 1.7, 22.6, 
05/18/2023, 14:01:28, 1.7, 22.6, 
05/18/2023, 14:01:29, 1.7, 22.6, 
05/18/2023, 14:01:30, 1.7, 22.6, 
05/18/2023, 14:01:31, 1.7, 22.6, 
05/18/2023, 14:01:32, 1.7, 22.6, 
05/18/2023, 14:01:33, 1.7, 22.6, 
05/18/2023, 14:01:34, 1.7, 22.6, 
05/18/2023, 14:01:35, 1.7, 22.6, 
05/18/2023, 14:01:36, 1.7, 22.6, 
05/18/2023, 14:01:37, 1.7, 22.6, 
05/18/2023, 14:01:38, 1.7, 22.6, 
05/18/2023, 14:01:39, 1.7, 22.6, 
05/18/2023, 14:01:40, 1.7, 22.6, 
05/18/2023, 14:01:41, 1.7, 22.6, 
05/18/2023, 14:01:42, 1.7, 22.6, 
05/18/2023, 14:01:43, 1.7, 22.6, 
05/18/2023, 14:01:44, 1.6, 22.6, 
05/18/2023, 14:01:45, 1.6, 22.6, 
05/18/2023, 14:01:46, 1.6, 22.6, 
05/18/2023, 14:01:47, 1.6, 22.6, 
05/18/2023, 14:01:48, 1.7, 22.6, 
05/18/2023, 14:01:49, 1.7, 22.6, 
05/18/2023, 14:01:50, 1.6, 22.6, 
05/18/2023, 14:01:51, 1.7, 22.6, 
05/18/2023, 14:01:52, 1.7, 22.6, 
05/18/2023, 14:01:53, 1.7, 22.6, 
05/18/2023, 14:01:54, 1.6, 22.6, 
05/18/2023, 14:01:55, 1.7, 22.6, 
05/18/2023, 14:01:56, 1.6, 22.6, 
05/18/2023, 14:01:57, 1.6, 22.6, 
05/18/2023, 14:01:58, 1.6, 22.6, 
05/18/2023, 14:01:59, 1.6, 22.6, 
05/18/2023, 14:02:00, 1.6, 22.6, 
05/18/2023, 14:02:01, 1.6, 22.6, 
05/18/2023, 14:02:02, 1.6, 22.6, 
05/18/2023, 14:02:03, 1.6, 22.6, 
05/18/2023, 14:02:04, 1.6, 22.6, 
05/18/2023, 14:02:05, 1.6, 22.6, 
05/18/2023, 14:02:06, 1.6, 22.6, 
05/18/2023, 14:02:07, 1.6, 22.6, 
05/18/2023, 14:02:08, 1.6, 22.6, 
05/18/2023, 14:02:09, 1.6, 22.6, 
05/18/2023, 14:02:10, 1.6, 22.6, 
05/18/2023, 14:02:11, 1.6, 22.6, 
05/18/2023, 14:02:12, 1.6, 22.6, 
05/18/2023, 14:02:13, 1.6, 22.6, 
05/18/2023, 14:02:14, 1.6, 22.6, 
05/18/2023, 14:02:15, 1.6, 22.6, 
05/18/2023, 14:02:16, 1.6, 22.6, 
05/18/2023, 14:02:17, 1.6, 22.6, 
05/18/2023, 14:02:18, 1.6, 22.6, 
05/18/2023, 14:02:19, 1.6, 22.6, 
05/18/2023, 14:02:20, 1.6, 22.6, 
05/18/2023, 14:02:21, 1.6, 22.6, 
05/18/2023, 14:02:22, 1.6, 22.6, 
05/18/2023, 14:02:23, 1.6, 22.6, 
05/18/2023, 14:02:24, 1.6, 22.6, 
05/18/2023, 14:02:25, 1.6, 22.6, 
05/18/2023, 14:02:26, 1.6, 22.6, 
05/18/2023, 14:02:27, 1.6, 22.6, 
05/18/2023, 14:02:28, 1.6, 22.6, 
05/18/2023, 14:02:29, 1.6, 22.6, 
05/18/2023, 14:02:30, 1.6, 22.6, 
05/18/2023, 14:02:31, 1.6, 22.6, 
05/18/2023, 14:02:32, 1.6, 22.6, 
05/18/2023, 14:02:33, 1.6, 22.6, 
05/18/2023, 14:02:34, 1.6, 22.6, 
05/18/2023, 14:02:35, 1.6, 22.6, 
05/18/2023, 14:02:36, 1.6, 22.6, 
05/18/2023, 14:02:37, 1.6, 22.6, 
05/18/2023, 14:02:38, 1.6, 22.6, 
05/18/2023, 14:02:39, 1.6, 22.6, 
05/18/2023, 14:02:40, 1.6, 22.6, 
05/18/2023, 14:02:41, 1.6, 22.6, 
05/18/2023, 14:02:42, 1.6, 22.6, 
05/18/2023, 14:02:43, 1.6, 22.6, 
05/18/2023, 14:02:44, 1.6, 22.6, 
05/18/2023, 14:02:45, 1.6, 22.6, 
05/18/2023, 14:02:46, 1.6, 22.6, 
05/18/2023, 14:02:47, 1.6, 22.6, 
05/18/2023, 14:02:48, 1.6, 22.6, 
05/18/2023, 14:02:49, 1.6, 22.6, 
05/18/2023, 14:02:50, 1.6, 22.6, 
05/18/2023, 14:02:51, 1.6, 22.6, 
05/18/2023, 14:02:52, 1.6, 22.6, 
05/18/2023, 14:02:53, 1.6, 22.6, 
05/18/2023, 14:02:54, 1.6, 22.6, 
05/18/2023, 14:02:55, 1.6, 22.6, 
05/18/2023, 14:02:56, 1.6, 22.6, 
05/18/2023, 14:02:57, 1.6, 22.6, 
05/18/2023, 14:02:58, 1.6, 22.6, 
05/18/2023, 14:02:59, 1.6, 22.6, 
05/18/2023, 14:03:00, 1.6, 22.6, 
05/18/2023, 14:03:01, 1.6, 22.6, 
05/18/2023, 14:03:02, 1.6, 22.7, 
05/18/2023, 14:03:03, 1.6, 22.7, 
05/18/2023, 14:03:04, 1.6, 22.7, 
05/18/2023, 14:03:05, 1.6, 22.7, 
05/18/2023, 14:03:06, 1.6, 22.7, 
05/18/2023, 14:03:07, 1.6, 22.7, 
05/18/2023, 14:03:08, 1.6, 22.6, 
05/18/2023, 14:03:09, 1.6, 22.6, 
05/18/2023, 14:03:10, 1.6, 22.6, 
05/18/2023, 14:03:11, 1.6, 22.6, 
05/18/2023, 14:03:12, 1.6, 22.6, 
05/18/2023, 14:03:13, 1.6, 22.6, 
05/18/2023, 14:03:14, 1.6, 22.6, 
05/18/2023, 14:03:15, 1.6, 22.6, 
05/18/2023, 14:03:17, 1.6, 22.6, 
05/18/2023, 14:03:18, 1.6, 22.6, 
05/18/2023, 14:03:19, 1.6, 22.6, 
05/18/2023, 14:03:20, 1.6, 22.6, 
05/18/2023, 14:03:21, 1.6, 22.6, 
05/18/2023, 14:03:22, 1.6, 22.7, 
05/18/2023, 14:03:23, 1.6, 22.6, 
05/18/2023, 14:03:24, 1.6, 22.7, 
05/18/2023, 14:03:25, 1.6, 22.7, 
05/18/2023, 14:03:26, 1.6, 22.7, 
05/18/2023, 14:03:27, 1.6, 22.7, 
05/18/2023, 14:03:28, 1.6, 22.7, 
05/18/2023, 14:03:29, 1.6, 22.6, 
05/18/2023, 14:03:30, 1.6, 22.7, 
05/18/2023, 14:03:31, 1.6, 22.7, 
05/18/2023, 14:03:32, 1.6, 22.7, 
05/18/2023, 14:03:33, 1.6, 22.7, 
05/18/2023, 14:03:34, 1.6, 22.7, 
05/18/2023, 14:03:35, 1.6, 22.7, 
05/18/2023, 14:03:36, 1.6, 22.7, 
05/18/2023, 14:03:37, 1.6, 22.7, 
05/18/2023, 14:03:38, 1.6, 22.7, 
05/18/2023, 14:03:39, 1.6, 22.7, 
