Relative Humidity and Temperature Data
TSI Model RHT3000
Date, Time, RH, Temp
05/24/2023, 11:38:45, 75.2, 21.7, 
05/24/2023, 11:38:46, 75.2, 21.7, 
05/24/2023, 11:38:47, 75.2, 21.7, 
05/24/2023, 11:38:48, 75.2, 21.7, 
05/24/2023, 11:38:49, 75.2, 21.7, 
05/24/2023, 11:38:50, 75.2, 21.7, 
05/24/2023, 11:38:51, 75.2, 21.7, 
05/24/2023, 11:38:52, 75.2, 21.7, 
05/24/2023, 11:38:53, 75.2, 21.7, 
05/24/2023, 11:38:54, 75.2, 21.7, 
05/24/2023, 11:38:55, 75.2, 21.7, 
05/24/2023, 11:38:56, 75.2, 21.7, 
05/24/2023, 11:38:57, 75.2, 21.7, 
05/24/2023, 11:38:58, 75.2, 21.7, 
05/24/2023, 11:38:59, 75.2, 21.7, 
05/24/2023, 11:39:00, 75.2, 21.7, 
05/24/2023, 11:39:01, 75.2, 21.7, 
05/24/2023, 11:39:02, 75.2, 21.7, 
05/24/2023, 11:39:03, 75.2, 21.7, 
05/24/2023, 11:39:04, 75.2, 21.7, 
05/24/2023, 11:39:05, 75.2, 21.7, 
05/24/2023, 11:39:07, 75.2, 21.8, 
05/24/2023, 11:39:08, 75.2, 21.8, 
05/24/2023, 11:39:09, 75.2, 21.8, 
05/24/2023, 11:39:10, 75.2, 21.8, 
05/24/2023, 11:39:11, 75.2, 21.8, 
05/24/2023, 11:39:12, 75.2, 21.7, 
05/24/2023, 11:39:13, 75.2, 21.8, 
05/24/2023, 11:39:14, 75.2, 21.8, 
05/24/2023, 11:39:15, 75.2, 21.8, 
05/24/2023, 11:39:16, 75.2, 21.8, 
05/24/2023, 11:39:17, 75.2, 21.8, 
05/24/2023, 11:39:18, 75.2, 21.8, 
05/24/2023, 11:39:19, 75.2, 21.8, 
05/24/2023, 11:39:20, 75.2, 21.8, 
05/24/2023, 11:39:21, 75.2, 21.8, 
05/24/2023, 11:39:22, 75.2, 21.8, 
05/24/2023, 11:39:23, 75.2, 21.8, 
05/24/2023, 11:39:24, 75.2, 21.8, 
05/24/2023, 11:39:25, 75.2, 21.8, 
05/24/2023, 11:39:26, 75.2, 21.8, 
05/24/2023, 11:39:27, 75.2, 21.8, 
05/24/2023, 11:39:28, 75.2, 21.8, 
05/24/2023, 11:39:29, 75.2, 21.8, 
05/24/2023, 11:39:30, 75.2, 21.8, 
05/24/2023, 11:39:31, 75.2, 21.8, 
05/24/2023, 11:39:32, 75.2, 21.8, 
05/24/2023, 11:39:33, 75.2, 21.8, 
05/24/2023, 11:39:34, 75.2, 21.8, 
05/24/2023, 11:39:35, 75.2, 21.8, 
05/24/2023, 11:39:36, 75.2, 21.8, 
05/24/2023, 11:39:37, 75.2, 21.8, 
05/24/2023, 11:39:38, 75.2, 21.8, 
05/24/2023, 11:39:39, 75.2, 21.8, 
05/24/2023, 11:39:40, 75.2, 21.8, 
05/24/2023, 11:39:41, 75.2, 21.8, 
05/24/2023, 11:39:42, 75.2, 21.8, 
05/24/2023, 11:39:43, 75.2, 21.8, 
05/24/2023, 11:39:44, 75.2, 21.8, 
05/24/2023, 11:39:45, 75.2, 21.8, 
05/24/2023, 11:39:46, 75.2, 21.8, 
05/24/2023, 11:39:47, 75.2, 21.8, 
05/24/2023, 11:39:48, 75.2, 21.8, 
05/24/2023, 11:39:49, 75.2, 21.8, 
05/24/2023, 11:39:50, 75.2, 21.8, 
05/24/2023, 11:39:51, 75.2, 21.8, 
05/24/2023, 11:39:52, 75.2, 21.8, 
05/24/2023, 11:39:53, 75.2, 21.8, 
05/24/2023, 11:39:54, 75.2, 21.8, 
05/24/2023, 11:39:55, 75.2, 21.8, 
05/24/2023, 11:39:56, 75.2, 21.8, 
05/24/2023, 11:39:57, 75.2, 21.8, 
05/24/2023, 11:39:58, 75.2, 21.8, 
05/24/2023, 11:39:59, 75.2, 21.8, 
05/24/2023, 11:40:00, 75.2, 21.8, 
05/24/2023, 11:40:01, 75.2, 21.8, 
05/24/2023, 11:40:02, 75.2, 21.8, 
05/24/2023, 11:40:03, 75.2, 21.8, 
05/24/2023, 11:40:04, 75.2, 21.8, 
05/24/2023, 11:40:05, 75.2, 21.8, 
05/24/2023, 11:40:06, 75.2, 21.8, 
05/24/2023, 11:40:07, 75.2, 21.8, 
05/24/2023, 11:40:08, 75.2, 21.8, 
05/24/2023, 11:40:09, 75.2, 21.8, 
05/24/2023, 11:40:10, 75.2, 21.8, 
05/24/2023, 11:40:11, 75.2, 21.8, 
05/24/2023, 11:40:12, 75.2, 21.8, 
05/24/2023, 11:40:13, 75.2, 21.8, 
05/24/2023, 11:40:14, 75.2, 21.8, 
05/24/2023, 11:40:15, 75.2, 21.8, 
05/24/2023, 11:40:16, 75.2, 21.8, 
05/24/2023, 11:40:17, 75.2, 21.8, 
05/24/2023, 11:40:18, 75.2, 21.8, 
05/24/2023, 11:40:19, 75.2, 21.8, 
05/24/2023, 11:40:20, 75.2, 21.8, 
05/24/2023, 11:40:21, 75.2, 21.8, 
05/24/2023, 11:40:22, 75.2, 21.8, 
05/24/2023, 11:40:23, 75.2, 21.8, 
05/24/2023, 11:40:24, 75.2, 21.8, 
05/24/2023, 11:40:25, 75.1, 21.8, 
05/24/2023, 11:40:26, 75.1, 21.8, 
05/24/2023, 11:40:27, 75.1, 21.8, 
05/24/2023, 11:40:28, 75.2, 21.8, 
05/24/2023, 11:40:29, 75.2, 21.8, 
05/24/2023, 11:40:30, 75.2, 21.8, 
05/24/2023, 11:40:31, 75.2, 21.8, 
05/24/2023, 11:40:32, 75.2, 21.8, 
05/24/2023, 11:40:33, 75.2, 21.8, 
05/24/2023, 11:40:34, 75.2, 21.8, 
05/24/2023, 11:40:35, 75.2, 21.8, 
05/24/2023, 11:40:36, 75.2, 21.8, 
05/24/2023, 11:40:37, 75.2, 21.8, 
05/24/2023, 11:40:38, 75.2, 21.8, 
05/24/2023, 11:40:39, 75.2, 21.8, 
05/24/2023, 11:40:40, 75.2, 21.8, 
05/24/2023, 11:40:41, 75.2, 21.8, 
05/24/2023, 11:40:42, 75.2, 21.8, 
05/24/2023, 11:40:43, 75.2, 21.8, 
05/24/2023, 11:40:44, 75.2, 21.8, 
05/24/2023, 11:40:45, 75.2, 21.8, 
05/24/2023, 11:40:46, 75.2, 21.8, 
05/24/2023, 11:40:47, 75.2, 21.8, 
05/24/2023, 11:40:48, 75.2, 21.8, 
05/24/2023, 11:40:49, 75.2, 21.8, 
05/24/2023, 11:40:50, 75.2, 21.8, 
05/24/2023, 11:40:51, 75.2, 21.8, 
05/24/2023, 11:40:52, 75.2, 21.8, 
05/24/2023, 11:40:53, 75.2, 21.8, 
05/24/2023, 11:40:54, 75.2, 21.8, 
05/24/2023, 11:40:55, 75.2, 21.8, 
05/24/2023, 11:40:56, 75.2, 21.8, 
05/24/2023, 11:40:57, 75.2, 21.8, 
05/24/2023, 11:40:58, 75.2, 21.8, 
05/24/2023, 11:41:00, 75.2, 21.8, 
05/24/2023, 11:41:01, 75.2, 21.8, 
05/24/2023, 11:41:02, 75.2, 21.8, 
05/24/2023, 11:41:03, 75.2, 21.8, 
05/24/2023, 11:41:04, 75.2, 21.8, 
05/24/2023, 11:41:05, 75.1, 21.8, 
05/24/2023, 11:41:06, 75.1, 21.8, 
05/24/2023, 11:41:07, 75.2, 21.8, 
05/24/2023, 11:41:08, 75.2, 21.8, 
05/24/2023, 11:41:09, 75.2, 21.8, 
05/24/2023, 11:41:10, 75.2, 21.9, 
05/24/2023, 11:41:11, 75.2, 21.9, 
05/24/2023, 11:41:12, 75.2, 21.8, 
05/24/2023, 11:41:13, 75.1, 21.8, 
05/24/2023, 11:41:14, 75.1, 21.9, 
05/24/2023, 11:41:15, 75.1, 21.8, 
05/24/2023, 11:41:16, 75.1, 21.9, 
05/24/2023, 11:41:17, 75.1, 21.9, 
05/24/2023, 11:41:18, 75.1, 21.9, 
05/24/2023, 11:41:19, 75.2, 21.9, 
05/24/2023, 11:41:20, 75.1, 21.9, 
05/24/2023, 11:41:21, 75.1, 21.9, 
05/24/2023, 11:41:22, 75.1, 21.9, 
05/24/2023, 11:41:23, 75.1, 21.9, 
05/24/2023, 11:41:24, 75.1, 21.9, 
05/24/2023, 11:41:25, 75.1, 21.9, 
05/24/2023, 11:41:26, 75.1, 21.9, 
05/24/2023, 11:41:27, 75.1, 21.9, 
05/24/2023, 11:41:28, 75.1, 21.9, 
05/24/2023, 11:41:29, 75.1, 21.9, 
05/24/2023, 11:41:30, 75.1, 21.9, 
05/24/2023, 11:41:31, 75.1, 21.9, 
05/24/2023, 11:41:32, 75.1, 21.9, 
05/24/2023, 11:41:33, 75.1, 21.9, 
05/24/2023, 11:41:34, 75.1, 21.9, 
05/24/2023, 11:41:35, 75.1, 21.9, 
05/24/2023, 11:41:36, 75.1, 21.9, 
05/24/2023, 11:41:37, 75.1, 21.9, 
05/24/2023, 11:41:38, 75.1, 21.9, 
05/24/2023, 11:41:39, 75.1, 21.9, 
05/24/2023, 11:41:40, 75.1, 21.9, 
05/24/2023, 11:41:41, 75.1, 21.9, 
05/24/2023, 11:41:42, 75.0, 21.9, 
05/24/2023, 11:41:43, 75.0, 21.9, 
05/24/2023, 11:41:44, 75.0, 21.9, 
05/24/2023, 11:41:45, 75.0, 21.9, 
05/24/2023, 11:41:46, 75.0, 21.9, 
05/24/2023, 11:41:47, 75.0, 21.9, 
05/24/2023, 11:41:48, 75.0, 21.9, 
05/24/2023, 11:41:49, 75.0, 21.9, 
05/24/2023, 11:41:50, 75.0, 21.9, 
05/24/2023, 11:41:51, 75.0, 21.9, 
05/24/2023, 11:41:52, 75.0, 21.9, 
05/24/2023, 11:41:53, 74.9, 21.9, 
05/24/2023, 11:41:54, 74.9, 21.9, 
05/24/2023, 11:41:55, 74.9, 21.9, 
05/24/2023, 11:41:56, 74.9, 21.9, 
05/24/2023, 11:41:57, 74.9, 21.9, 
05/24/2023, 11:41:58, 74.9, 21.9, 
05/24/2023, 11:41:59, 74.9, 21.9, 
05/24/2023, 11:42:00, 74.9, 21.9, 
05/24/2023, 11:42:01, 74.9, 21.9, 
05/24/2023, 11:42:02, 74.8, 21.9, 
05/24/2023, 11:42:03, 74.8, 21.9, 
05/24/2023, 11:42:04, 74.8, 21.9, 
05/24/2023, 11:42:05, 74.8, 21.9, 
05/24/2023, 11:42:06, 74.8, 21.9, 
05/24/2023, 11:42:07, 74.8, 21.9, 
05/24/2023, 11:42:08, 74.8, 21.9, 
05/24/2023, 11:42:09, 74.7, 21.9, 
05/24/2023, 11:42:10, 74.7, 21.9, 
05/24/2023, 11:42:11, 74.7, 21.9, 
05/24/2023, 11:42:12, 74.7, 21.9, 
05/24/2023, 11:42:13, 74.7, 21.9, 
05/24/2023, 11:42:14, 74.7, 21.9, 
05/24/2023, 11:42:15, 74.7, 21.9, 
05/24/2023, 11:42:16, 74.6, 21.9, 
05/24/2023, 11:42:17, 74.6, 21.9, 
05/24/2023, 11:42:18, 74.6, 21.9, 
05/24/2023, 11:42:19, 74.6, 21.9, 
05/24/2023, 11:42:20, 74.5, 21.9, 
05/24/2023, 11:42:21, 74.5, 21.9, 
05/24/2023, 11:42:22, 74.5, 21.9, 
05/24/2023, 11:42:23, 74.5, 21.9, 
05/24/2023, 11:42:24, 74.4, 21.9, 
05/24/2023, 11:42:25, 74.4, 21.9, 
05/24/2023, 11:42:26, 74.4, 21.9, 
05/24/2023, 11:42:27, 74.3, 21.9, 
05/24/2023, 11:42:28, 74.3, 21.9, 
05/24/2023, 11:42:29, 74.2, 21.9, 
05/24/2023, 11:42:30, 74.2, 21.9, 
05/24/2023, 11:42:31, 74.2, 21.9, 
05/24/2023, 11:42:32, 74.1, 21.9, 
05/24/2023, 11:42:33, 74.1, 21.9, 
05/24/2023, 11:42:34, 74.0, 21.9, 
05/24/2023, 11:42:35, 73.9, 21.9, 
05/24/2023, 11:42:36, 73.9, 21.9, 
05/24/2023, 11:42:37, 73.8, 21.9, 
05/24/2023, 11:42:38, 73.7, 21.9, 
05/24/2023, 11:42:39, 73.6, 21.9, 
05/24/2023, 11:42:40, 73.6, 21.9, 
05/24/2023, 11:42:41, 73.5, 21.9, 
05/24/2023, 11:42:42, 73.4, 21.9, 
05/24/2023, 11:42:43, 73.3, 21.9, 
05/24/2023, 11:42:44, 73.2, 21.9, 
05/24/2023, 11:42:45, 73.1, 21.9, 
05/24/2023, 11:42:47, 73.0, 21.9, 
05/24/2023, 11:42:48, 72.9, 21.9, 
05/24/2023, 11:42:49, 72.8, 21.9, 
05/24/2023, 11:42:50, 72.7, 21.9, 
05/24/2023, 11:42:51, 72.6, 21.9, 
05/24/2023, 11:42:52, 72.5, 21.9, 
05/24/2023, 11:42:53, 72.4, 21.9, 
05/24/2023, 11:42:54, 72.3, 21.9, 
05/24/2023, 11:42:55, 72.3, 21.9, 
05/24/2023, 11:42:56, 72.2, 21.9, 
05/24/2023, 11:42:57, 72.1, 21.9, 
05/24/2023, 11:42:58, 72.1, 21.9, 
05/24/2023, 11:42:59, 72.1, 21.9, 
05/24/2023, 11:43:00, 72.0, 21.9, 
05/24/2023, 11:43:01, 72.0, 21.9, 
05/24/2023, 11:43:02, 72.0, 21.9, 
05/24/2023, 11:43:03, 71.9, 21.9, 
05/24/2023, 11:43:04, 71.9, 21.9, 
05/24/2023, 11:43:05, 71.9, 21.9, 
05/24/2023, 11:43:06, 71.8, 21.9, 
05/24/2023, 11:43:07, 71.8, 21.9, 
05/24/2023, 11:43:08, 71.7, 21.9, 
05/24/2023, 11:43:09, 71.7, 21.9, 
05/24/2023, 11:43:10, 71.6, 21.9, 
05/24/2023, 11:43:11, 71.6, 21.9, 
05/24/2023, 11:43:12, 71.5, 21.9, 
05/24/2023, 11:43:13, 71.4, 21.9, 
05/24/2023, 11:43:14, 71.3, 21.9, 
05/24/2023, 11:43:15, 71.3, 21.9, 
05/24/2023, 11:43:16, 71.2, 21.9, 
05/24/2023, 11:43:17, 71.1, 21.9, 
05/24/2023, 11:43:18, 71.1, 21.9, 
05/24/2023, 11:43:19, 71.0, 21.9, 
05/24/2023, 11:43:20, 70.9, 21.9, 
05/24/2023, 11:43:21, 70.8, 21.9, 
05/24/2023, 11:43:22, 70.8, 21.9, 
05/24/2023, 11:43:23, 70.7, 21.9, 
05/24/2023, 11:43:24, 70.6, 21.9, 
05/24/2023, 11:43:25, 70.6, 21.9, 
05/24/2023, 11:43:26, 70.5, 21.9, 
05/24/2023, 11:43:27, 70.4, 21.9, 
05/24/2023, 11:43:28, 70.4, 21.9, 
05/24/2023, 11:43:29, 70.3, 21.9, 
05/24/2023, 11:43:30, 70.2, 21.9, 
05/24/2023, 11:43:31, 70.2, 21.9, 
05/24/2023, 11:43:32, 70.1, 21.9, 
05/24/2023, 11:43:33, 70.0, 21.9, 
05/24/2023, 11:43:34, 70.0, 21.9, 
05/24/2023, 11:43:35, 69.9, 21.9, 
05/24/2023, 11:43:36, 69.9, 21.9, 
05/24/2023, 11:43:37, 69.8, 21.9, 
05/24/2023, 11:43:38, 69.7, 21.9, 
05/24/2023, 11:43:39, 69.7, 21.9, 
05/24/2023, 11:43:40, 69.6, 21.9, 
05/24/2023, 11:43:41, 69.6, 21.9, 
05/24/2023, 11:43:42, 69.5, 21.9, 
05/24/2023, 11:43:43, 69.5, 21.9, 
05/24/2023, 11:43:44, 69.4, 21.9, 
05/24/2023, 11:43:45, 69.4, 21.9, 
05/24/2023, 11:43:46, 69.3, 21.9, 
05/24/2023, 11:43:47, 69.2, 21.9, 
05/24/2023, 11:43:48, 69.2, 21.9, 
05/24/2023, 11:43:49, 69.1, 21.9, 
05/24/2023, 11:43:50, 69.1, 21.9, 
05/24/2023, 11:43:51, 69.0, 21.9, 
05/24/2023, 11:43:52, 69.0, 21.9, 
05/24/2023, 11:43:53, 68.9, 21.9, 
05/24/2023, 11:43:54, 68.9, 21.9, 
05/24/2023, 11:43:55, 68.8, 22.0, 
05/24/2023, 11:43:56, 68.8, 22.0, 
05/24/2023, 11:43:57, 68.7, 22.0, 
05/24/2023, 11:43:58, 68.7, 22.0, 
05/24/2023, 11:43:59, 68.6, 22.0, 
05/24/2023, 11:44:00, 68.6, 22.0, 
05/24/2023, 11:44:01, 68.5, 22.0, 
05/24/2023, 11:44:02, 68.5, 22.0, 
05/24/2023, 11:44:03, 68.4, 22.0, 
05/24/2023, 11:44:04, 68.4, 22.0, 
05/24/2023, 11:44:05, 68.3, 22.0, 
05/24/2023, 11:44:06, 68.3, 22.0, 
05/24/2023, 11:44:07, 68.3, 22.0, 
05/24/2023, 11:44:08, 68.2, 22.0, 
05/24/2023, 11:44:09, 68.2, 22.0, 
05/24/2023, 11:44:10, 68.1, 22.0, 
05/24/2023, 11:44:11, 68.1, 22.0, 
05/24/2023, 11:44:12, 68.0, 22.0, 
05/24/2023, 11:44:13, 68.0, 22.0, 
05/24/2023, 11:44:14, 68.0, 22.0, 
05/24/2023, 11:44:15, 67.9, 22.0, 
05/24/2023, 11:44:16, 67.9, 22.0, 
05/24/2023, 11:44:17, 67.8, 22.0, 
05/24/2023, 11:44:18, 67.8, 22.0, 
05/24/2023, 11:44:19, 67.8, 22.0, 
05/24/2023, 11:44:20, 67.7, 22.0, 
05/24/2023, 11:44:21, 67.7, 22.0, 
05/24/2023, 11:44:22, 67.6, 22.0, 
05/24/2023, 11:44:23, 67.6, 22.0, 
05/24/2023, 11:44:24, 67.6, 22.0, 
05/24/2023, 11:44:25, 67.5, 22.0, 
05/24/2023, 11:44:26, 67.5, 22.0, 
05/24/2023, 11:44:27, 67.4, 22.0, 
05/24/2023, 11:44:28, 67.4, 22.0, 
05/24/2023, 11:44:29, 67.3, 22.0, 
05/24/2023, 11:44:30, 67.3, 22.0, 
05/24/2023, 11:44:31, 67.2, 22.0, 
05/24/2023, 11:44:32, 67.2, 22.0, 
05/24/2023, 11:44:33, 67.1, 22.0, 
05/24/2023, 11:44:34, 67.0, 22.0, 
05/24/2023, 11:44:35, 67.0, 22.0, 
05/24/2023, 11:44:36, 66.9, 22.0, 
05/24/2023, 11:44:37, 66.8, 22.0, 
