Relative Humidity and Temperature Data
TSI Model RHT3000
Date, Time, RH, Temp
05/22/2023, 16:51:39, 43.9, 22.5, 
05/22/2023, 16:51:40, 44.0, 22.5, 
05/22/2023, 16:51:41, 44.0, 22.5, 
05/22/2023, 16:51:42, 44.0, 22.5, 
05/22/2023, 16:51:43, 44.0, 22.5, 
05/22/2023, 16:51:44, 44.0, 22.5, 
05/22/2023, 16:51:45, 44.0, 22.5, 
05/22/2023, 16:51:46, 44.0, 22.5, 
05/22/2023, 16:51:47, 44.0, 22.5, 
05/22/2023, 16:51:48, 44.0, 22.5, 
05/22/2023, 16:51:49, 44.0, 22.5, 
05/22/2023, 16:51:50, 44.0, 22.5, 
05/22/2023, 16:51:51, 44.0, 22.5, 
05/22/2023, 16:51:52, 44.0, 22.5, 
05/22/2023, 16:51:53, 44.0, 22.5, 
05/22/2023, 16:51:54, 44.0, 22.5, 
05/22/2023, 16:51:55, 44.0, 22.5, 
05/22/2023, 16:51:56, 44.1, 22.5, 
05/22/2023, 16:51:57, 44.1, 22.5, 
05/22/2023, 16:51:58, 44.0, 22.5, 
05/22/2023, 16:51:59, 44.0, 22.5, 
05/22/2023, 16:52:00, 44.0, 22.5, 
05/22/2023, 16:52:01, 44.0, 22.5, 
05/22/2023, 16:52:02, 44.0, 22.5, 
05/22/2023, 16:52:03, 44.0, 22.5, 
05/22/2023, 16:52:04, 44.0, 22.5, 
05/22/2023, 16:52:05, 44.0, 22.5, 
05/22/2023, 16:52:06, 44.0, 22.5, 
05/22/2023, 16:52:07, 44.0, 22.5, 
05/22/2023, 16:52:08, 44.0, 22.5, 
05/22/2023, 16:52:09, 44.1, 22.5, 
05/22/2023, 16:52:10, 44.0, 22.5, 
05/22/2023, 16:52:11, 44.0, 22.5, 
05/22/2023, 16:52:12, 44.0, 22.5, 
05/22/2023, 16:52:13, 44.0, 22.5, 
05/22/2023, 16:52:14, 44.0, 22.5, 
05/22/2023, 16:52:15, 44.0, 22.5, 
05/22/2023, 16:52:16, 44.0, 22.5, 
05/22/2023, 16:52:17, 44.0, 22.5, 
05/22/2023, 16:52:18, 44.0, 22.5, 
05/22/2023, 16:52:19, 44.0, 22.5, 
05/22/2023, 16:52:20, 44.0, 22.5, 
05/22/2023, 16:52:21, 44.0, 22.5, 
05/22/2023, 16:52:22, 44.0, 22.5, 
05/22/2023, 16:52:23, 44.0, 22.5, 
05/22/2023, 16:52:24, 44.0, 22.5, 
05/22/2023, 16:52:25, 44.0, 22.5, 
05/22/2023, 16:52:26, 44.0, 22.5, 
05/22/2023, 16:52:27, 44.0, 22.5, 
05/22/2023, 16:52:28, 44.0, 22.5, 
05/22/2023, 16:52:29, 44.0, 22.5, 
05/22/2023, 16:52:30, 44.0, 22.5, 
05/22/2023, 16:52:31, 44.0, 22.5, 
05/22/2023, 16:52:32, 44.0, 22.5, 
05/22/2023, 16:52:33, 44.0, 22.5, 
05/22/2023, 16:52:34, 44.0, 22.5, 
05/22/2023, 16:52:35, 44.0, 22.5, 
05/22/2023, 16:52:36, 44.0, 22.5, 
05/22/2023, 16:52:37, 44.0, 22.5, 
05/22/2023, 16:52:38, 44.0, 22.5, 
05/22/2023, 16:52:39, 44.0, 22.5, 
05/22/2023, 16:52:40, 44.0, 22.5, 
05/22/2023, 16:52:41, 44.0, 22.5, 
05/22/2023, 16:52:42, 44.0, 22.5, 
05/22/2023, 16:52:43, 44.0, 22.5, 
05/22/2023, 16:52:44, 44.0, 22.5, 
05/22/2023, 16:52:45, 44.0, 22.5, 
05/22/2023, 16:52:46, 44.0, 22.5, 
05/22/2023, 16:52:47, 44.0, 22.5, 
05/22/2023, 16:52:49, 44.1, 22.5, 
05/22/2023, 16:52:50, 44.1, 22.5, 
05/22/2023, 16:52:51, 44.1, 22.5, 
05/22/2023, 16:52:52, 44.1, 22.5, 
05/22/2023, 16:52:53, 44.1, 22.5, 
05/22/2023, 16:52:54, 44.1, 22.5, 
05/22/2023, 16:52:55, 44.1, 22.5, 
05/22/2023, 16:52:56, 44.1, 22.5, 
05/22/2023, 16:52:57, 44.1, 22.5, 
05/22/2023, 16:52:58, 44.1, 22.5, 
05/22/2023, 16:52:59, 44.1, 22.5, 
05/22/2023, 16:53:00, 44.1, 22.5, 
05/22/2023, 16:53:01, 44.1, 22.5, 
05/22/2023, 16:53:02, 44.1, 22.5, 
05/22/2023, 16:53:03, 44.1, 22.5, 
05/22/2023, 16:53:04, 44.1, 22.5, 
05/22/2023, 16:53:05, 44.1, 22.5, 
05/22/2023, 16:53:06, 44.1, 22.5, 
05/22/2023, 16:53:07, 44.2, 22.5, 
05/22/2023, 16:53:08, 44.2, 22.5, 
05/22/2023, 16:53:09, 44.2, 22.5, 
05/22/2023, 16:53:10, 44.2, 22.5, 
05/22/2023, 16:53:11, 44.2, 22.5, 
05/22/2023, 16:53:12, 44.2, 22.5, 
05/22/2023, 16:53:13, 44.2, 22.5, 
05/22/2023, 16:53:14, 44.2, 22.5, 
05/22/2023, 16:53:15, 44.2, 22.5, 
05/22/2023, 16:53:16, 44.2, 22.5, 
05/22/2023, 16:53:17, 44.2, 22.5, 
05/22/2023, 16:53:18, 44.2, 22.5, 
05/22/2023, 16:53:19, 44.2, 22.5, 
05/22/2023, 16:53:20, 44.2, 22.5, 
05/22/2023, 16:53:21, 44.2, 22.5, 
05/22/2023, 16:53:22, 44.2, 22.5, 
05/22/2023, 16:53:23, 44.2, 22.5, 
05/22/2023, 16:53:24, 44.2, 22.5, 
05/22/2023, 16:53:25, 44.2, 22.5, 
05/22/2023, 16:53:26, 44.2, 22.5, 
05/22/2023, 16:53:27, 44.3, 22.5, 
05/22/2023, 16:53:28, 44.3, 22.5, 
05/22/2023, 16:53:29, 44.3, 22.5, 
05/22/2023, 16:53:30, 44.3, 22.5, 
05/22/2023, 16:53:31, 44.3, 22.5, 
05/22/2023, 16:53:32, 44.3, 22.5, 
05/22/2023, 16:53:33, 44.3, 22.5, 
05/22/2023, 16:53:34, 44.3, 22.5, 
05/22/2023, 16:53:35, 44.3, 22.5, 
05/22/2023, 16:53:36, 44.3, 22.5, 
05/22/2023, 16:53:37, 44.3, 22.5, 
05/22/2023, 16:53:38, 44.3, 22.5, 
05/22/2023, 16:53:39, 44.3, 22.5, 
05/22/2023, 16:53:40, 44.3, 22.5, 
05/22/2023, 16:53:41, 44.3, 22.5, 
05/22/2023, 16:53:42, 44.3, 22.5, 
05/22/2023, 16:53:43, 44.3, 22.5, 
05/22/2023, 16:53:44, 44.3, 22.5, 
05/22/2023, 16:53:45, 44.3, 22.5, 
05/22/2023, 16:53:46, 44.3, 22.5, 
05/22/2023, 16:53:47, 44.3, 22.5, 
05/22/2023, 16:53:48, 44.3, 22.5, 
05/22/2023, 16:53:49, 44.3, 22.5, 
05/22/2023, 16:53:50, 44.3, 22.5, 
05/22/2023, 16:53:51, 44.3, 22.5, 
05/22/2023, 16:53:52, 44.3, 22.5, 
05/22/2023, 16:53:53, 44.4, 22.5, 
05/22/2023, 16:53:54, 44.3, 22.5, 
05/22/2023, 16:53:55, 44.3, 22.5, 
05/22/2023, 16:53:56, 44.3, 22.5, 
05/22/2023, 16:53:57, 44.3, 22.5, 
05/22/2023, 16:53:58, 44.3, 22.5, 
05/22/2023, 16:53:59, 44.3, 22.5, 
05/22/2023, 16:54:00, 44.4, 22.5, 
05/22/2023, 16:54:01, 44.4, 22.5, 
05/22/2023, 16:54:02, 44.4, 22.5, 
05/22/2023, 16:54:03, 44.4, 22.5, 
05/22/2023, 16:54:04, 44.4, 22.5, 
05/22/2023, 16:54:05, 44.4, 22.5, 
05/22/2023, 16:54:06, 44.4, 22.5, 
05/22/2023, 16:54:07, 44.4, 22.5, 
05/22/2023, 16:54:08, 44.4, 22.6, 
05/22/2023, 16:54:09, 44.4, 22.5, 
05/22/2023, 16:54:10, 44.4, 22.5, 
05/22/2023, 16:54:11, 44.4, 22.6, 
05/22/2023, 16:54:12, 44.4, 22.5, 
05/22/2023, 16:54:13, 44.4, 22.5, 
05/22/2023, 16:54:14, 44.4, 22.5, 
05/22/2023, 16:54:15, 44.4, 22.5, 
05/22/2023, 16:54:16, 44.4, 22.5, 
05/22/2023, 16:54:17, 44.4, 22.5, 
05/22/2023, 16:54:18, 44.4, 22.5, 
05/22/2023, 16:54:19, 44.4, 22.5, 
05/22/2023, 16:54:20, 44.4, 22.5, 
05/22/2023, 16:54:21, 44.4, 22.6, 
05/22/2023, 16:54:22, 44.4, 22.6, 
05/22/2023, 16:54:23, 44.4, 22.6, 
05/22/2023, 16:54:24, 44.4, 22.6, 
05/22/2023, 16:54:25, 44.4, 22.6, 
05/22/2023, 16:54:26, 44.4, 22.6, 
05/22/2023, 16:54:27, 44.4, 22.5, 
05/22/2023, 16:54:28, 44.4, 22.5, 
05/22/2023, 16:54:29, 44.5, 22.5, 
05/22/2023, 16:54:30, 44.5, 22.5, 
05/22/2023, 16:54:31, 44.5, 22.5, 
05/22/2023, 16:54:32, 44.5, 22.5, 
05/22/2023, 16:54:33, 44.5, 22.5, 
05/22/2023, 16:54:34, 44.5, 22.5, 
05/22/2023, 16:54:35, 44.5, 22.5, 
05/22/2023, 16:54:36, 44.5, 22.6, 
05/22/2023, 16:54:37, 44.5, 22.6, 
05/22/2023, 16:54:38, 44.5, 22.6, 
05/22/2023, 16:54:39, 44.4, 22.6, 
05/22/2023, 16:54:40, 44.4, 22.6, 
05/22/2023, 16:54:41, 44.4, 22.6, 
05/22/2023, 16:54:42, 44.4, 22.6, 
05/22/2023, 16:54:43, 44.4, 22.6, 
05/22/2023, 16:54:44, 44.4, 22.6, 
05/22/2023, 16:54:45, 44.4, 22.6, 
05/22/2023, 16:54:46, 44.4, 22.6, 
05/22/2023, 16:54:47, 44.4, 22.6, 
05/22/2023, 16:54:48, 44.4, 22.6, 
05/22/2023, 16:54:49, 44.5, 22.6, 
05/22/2023, 16:54:50, 44.4, 22.6, 
05/22/2023, 16:54:51, 44.4, 22.6, 
05/22/2023, 16:54:52, 44.4, 22.6, 
05/22/2023, 16:54:53, 44.4, 22.6, 
05/22/2023, 16:54:54, 44.4, 22.6, 
05/22/2023, 16:54:55, 44.4, 22.6, 
05/22/2023, 16:54:56, 44.4, 22.6, 
05/22/2023, 16:54:57, 44.4, 22.6, 
05/22/2023, 16:54:58, 44.4, 22.6, 
05/22/2023, 16:54:59, 44.4, 22.6, 
05/22/2023, 16:55:01, 44.4, 22.6, 
05/22/2023, 16:55:02, 44.5, 22.6, 
05/22/2023, 16:55:03, 44.5, 22.6, 
05/22/2023, 16:55:04, 44.5, 22.6, 
05/22/2023, 16:55:05, 44.5, 22.6, 
05/22/2023, 16:55:06, 44.5, 22.6, 
05/22/2023, 16:55:07, 44.5, 22.6, 
05/22/2023, 16:55:08, 44.5, 22.6, 
05/22/2023, 16:55:09, 44.5, 22.6, 
05/22/2023, 16:55:10, 44.5, 22.6, 
05/22/2023, 16:55:11, 44.5, 22.6, 
05/22/2023, 16:55:12, 44.5, 22.6, 
05/22/2023, 16:55:13, 44.5, 22.6, 
05/22/2023, 16:55:14, 44.5, 22.6, 
05/22/2023, 16:55:15, 44.5, 22.6, 
05/22/2023, 16:55:16, 44.5, 22.6, 
05/22/2023, 16:55:17, 44.5, 22.6, 
05/22/2023, 16:55:18, 44.5, 22.6, 
05/22/2023, 16:55:19, 44.5, 22.6, 
05/22/2023, 16:55:20, 44.5, 22.6, 
05/22/2023, 16:55:21, 44.5, 22.6, 
05/22/2023, 16:55:22, 44.5, 22.6, 
05/22/2023, 16:55:23, 44.5, 22.6, 
05/22/2023, 16:55:24, 44.5, 22.6, 
05/22/2023, 16:55:25, 44.6, 22.6, 
05/22/2023, 16:55:26, 44.6, 22.6, 
05/22/2023, 16:55:27, 44.6, 22.6, 
05/22/2023, 16:55:28, 44.6, 22.6, 
05/22/2023, 16:55:29, 44.6, 22.6, 
05/22/2023, 16:55:30, 44.6, 22.6, 
05/22/2023, 16:55:31, 44.6, 22.6, 
05/22/2023, 16:55:32, 44.6, 22.6, 
05/22/2023, 16:55:33, 44.6, 22.6, 
05/22/2023, 16:55:34, 44.6, 22.6, 
05/22/2023, 16:55:35, 44.6, 22.6, 
05/22/2023, 16:55:36, 44.6, 22.6, 
05/22/2023, 16:55:37, 44.6, 22.6, 
05/22/2023, 16:55:38, 44.6, 22.6, 
05/22/2023, 16:55:39, 44.6, 22.6, 
05/22/2023, 16:55:40, 44.6, 22.6, 
05/22/2023, 16:55:41, 44.5, 22.6, 
05/22/2023, 16:55:42, 44.6, 22.6, 
05/22/2023, 16:55:43, 44.6, 22.6, 
05/22/2023, 16:55:44, 44.6, 22.6, 
05/22/2023, 16:55:45, 44.6, 22.6, 
05/22/2023, 16:55:46, 44.6, 22.6, 
05/22/2023, 16:55:47, 44.6, 22.6, 
05/22/2023, 16:55:48, 44.6, 22.6, 
05/22/2023, 16:55:49, 44.6, 22.6, 
05/22/2023, 16:55:50, 44.6, 22.6, 
05/22/2023, 16:55:51, 44.6, 22.6, 
05/22/2023, 16:55:52, 44.6, 22.6, 
05/22/2023, 16:55:53, 44.6, 22.6, 
05/22/2023, 16:55:54, 44.6, 22.6, 
05/22/2023, 16:55:55, 44.6, 22.6, 
05/22/2023, 16:55:56, 44.6, 22.6, 
05/22/2023, 16:55:57, 44.6, 22.6, 
05/22/2023, 16:55:58, 44.6, 22.6, 
05/22/2023, 16:55:59, 44.6, 22.6, 
05/22/2023, 16:56:00, 44.6, 22.6, 
05/22/2023, 16:56:01, 44.6, 22.6, 
05/22/2023, 16:56:02, 44.6, 22.6, 
05/22/2023, 16:56:03, 44.6, 22.6, 
05/22/2023, 16:56:04, 44.6, 22.6, 
05/22/2023, 16:56:05, 44.6, 22.6, 
05/22/2023, 16:56:06, 44.6, 22.6, 
05/22/2023, 16:56:07, 44.6, 22.6, 
05/22/2023, 16:56:08, 44.6, 22.6, 
05/22/2023, 16:56:09, 44.6, 22.6, 
05/22/2023, 16:56:10, 44.6, 22.6, 
05/22/2023, 16:56:11, 44.6, 22.6, 
05/22/2023, 16:56:12, 44.6, 22.6, 
05/22/2023, 16:56:13, 44.7, 22.6, 
05/22/2023, 16:56:14, 44.7, 22.6, 
05/22/2023, 16:56:15, 44.7, 22.6, 
05/22/2023, 16:56:16, 44.7, 22.6, 
05/22/2023, 16:56:17, 44.7, 22.6, 
05/22/2023, 16:56:18, 44.7, 22.6, 
05/22/2023, 16:56:19, 44.7, 22.6, 
05/22/2023, 16:56:20, 44.7, 22.6, 
05/22/2023, 16:56:21, 44.7, 22.6, 
05/22/2023, 16:56:22, 44.7, 22.6, 
05/22/2023, 16:56:23, 44.7, 22.6, 
05/22/2023, 16:56:24, 44.7, 22.6, 
05/22/2023, 16:56:25, 44.7, 22.6, 
05/22/2023, 16:56:26, 44.7, 22.6, 
05/22/2023, 16:56:27, 44.7, 22.6, 
05/22/2023, 16:56:28, 44.7, 22.6, 
05/22/2023, 16:56:29, 44.7, 22.6, 
05/22/2023, 16:56:30, 44.7, 22.6, 
05/22/2023, 16:56:31, 44.7, 22.6, 
05/22/2023, 16:56:32, 44.7, 22.6, 
05/22/2023, 16:56:33, 44.7, 22.6, 
05/22/2023, 16:56:34, 44.7, 22.6, 
05/22/2023, 16:56:35, 44.7, 22.6, 
05/22/2023, 16:56:36, 44.7, 22.6, 
05/22/2023, 16:56:37, 44.8, 22.6, 
05/22/2023, 16:56:38, 44.8, 22.6, 
05/22/2023, 16:56:39, 44.8, 22.6, 
05/22/2023, 16:56:40, 44.8, 22.6, 
05/22/2023, 16:56:41, 44.8, 22.6, 
05/22/2023, 16:56:42, 44.8, 22.6, 
05/22/2023, 16:56:43, 44.8, 22.6, 
05/22/2023, 16:56:44, 44.8, 22.6, 
05/22/2023, 16:56:45, 44.8, 22.6, 
05/22/2023, 16:56:46, 44.8, 22.6, 
05/22/2023, 16:56:47, 44.8, 22.6, 
05/22/2023, 16:56:48, 44.8, 22.6, 
05/22/2023, 16:56:49, 44.8, 22.6, 
05/22/2023, 16:56:50, 44.8, 22.6, 
05/22/2023, 16:56:51, 44.8, 22.6, 
05/22/2023, 16:56:52, 44.8, 22.6, 
05/22/2023, 16:56:53, 44.8, 22.6, 
05/22/2023, 16:56:54, 44.8, 22.6, 
05/22/2023, 16:56:55, 44.8, 22.6, 
05/22/2023, 16:56:56, 44.8, 22.6, 
05/22/2023, 16:56:57, 44.8, 22.6, 
05/22/2023, 16:56:58, 44.8, 22.6, 
05/22/2023, 16:56:59, 44.8, 22.6, 
05/22/2023, 16:57:00, 44.8, 22.6, 
05/22/2023, 16:57:01, 44.8, 22.6, 
05/22/2023, 16:57:02, 44.8, 22.6, 
05/22/2023, 16:57:04, 44.8, 22.6, 
05/22/2023, 16:57:05, 44.8, 22.6, 
05/22/2023, 16:57:06, 44.8, 22.6, 
05/22/2023, 16:57:07, 44.8, 22.6, 
05/22/2023, 16:57:08, 44.8, 22.6, 
05/22/2023, 16:57:09, 44.8, 22.6, 
05/22/2023, 16:57:10, 44.8, 22.6, 
05/22/2023, 16:57:11, 44.8, 22.6, 
05/22/2023, 16:57:12, 44.8, 22.6, 
05/22/2023, 16:57:13, 44.8, 22.6, 
05/22/2023, 16:57:14, 44.8, 22.6, 
05/22/2023, 16:57:15, 44.8, 22.6, 
05/22/2023, 16:57:16, 44.8, 22.6, 
05/22/2023, 16:57:17, 44.8, 22.6, 
05/22/2023, 16:57:18, 44.8, 22.6, 
05/22/2023, 16:57:19, 44.8, 22.6, 
05/22/2023, 16:57:20, 44.8, 22.6, 
05/22/2023, 16:57:21, 44.8, 22.6, 
05/22/2023, 16:57:22, 44.8, 22.6, 
05/22/2023, 16:57:23, 44.8, 22.6, 
05/22/2023, 16:57:24, 44.8, 22.6, 
05/22/2023, 16:57:25, 44.8, 22.6, 
05/22/2023, 16:57:26, 44.8, 22.6, 
05/22/2023, 16:57:27, 44.8, 22.6, 
05/22/2023, 16:57:28, 44.8, 22.6, 
05/22/2023, 16:57:29, 44.8, 22.6, 
05/22/2023, 16:57:30, 44.8, 22.6, 
05/22/2023, 16:57:31, 44.8, 22.6, 
05/22/2023, 16:57:32, 44.8, 22.6, 
05/22/2023, 16:57:33, 44.8, 22.6, 
05/22/2023, 16:57:34, 44.8, 22.6, 
05/22/2023, 16:57:35, 44.8, 22.6, 
05/22/2023, 16:57:36, 44.8, 22.6, 
05/22/2023, 16:57:37, 44.8, 22.6, 
05/22/2023, 16:57:38, 44.9, 22.6, 
05/22/2023, 16:57:39, 44.9, 22.6, 
05/22/2023, 16:57:40, 44.9, 22.6, 
05/22/2023, 16:57:41, 44.9, 22.6, 
05/22/2023, 16:57:42, 44.9, 22.6, 
05/22/2023, 16:57:43, 44.9, 22.6, 
05/22/2023, 16:57:44, 44.9, 22.6, 
05/22/2023, 16:57:45, 44.9, 22.6, 
05/22/2023, 16:57:46, 44.9, 22.6, 
05/22/2023, 16:57:47, 44.9, 22.6, 
05/22/2023, 16:57:48, 45.0, 22.6, 
05/22/2023, 16:57:49, 45.0, 22.6, 
05/22/2023, 16:57:50, 45.0, 22.6, 
05/22/2023, 16:57:51, 45.0, 22.6, 
05/22/2023, 16:57:52, 45.0, 22.6, 
