Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023
Start Time,09:39:00,09:42:00,09:45:00,09:48:00,09:51:00,09:54:00,09:57:00,10:00:00,10:03:00,10:06:00,10:09:00,10:12:00,10:15:00,10:18:00,10:21:00,10:24:00,10:27:00,10:30:00,10:33:00,10:36:00,10:39:00,10:42:00,10:45:00,10:48:00,10:51:00,10:54:00
Sample Temp (C),21.4,21.5,21.6,21.6,21.7,21.8,21.8,21.9,22.0,22.0,22.0,22.0,22.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.0,22.0,22.0
Sample Pressure (kPa),80.8,80.8,80.8,80.8,80.9,80.9,80.9,80.8,80.8,80.8,80.8,80.8,80.8,80.7,80.7,80.7,80.6,80.6,80.6,80.5,80.5,80.5,80.6,80.6,80.6,80.6
Relative Humidity (%),17.4,18.9,20.1,20.9,21.4,21.8,22.0,22.0,22.0,21.8,21.6,21.4,21.2,20.9,20.6,20.3,20.0,19.7,19.4,19.1,18.8,18.5,18.2,17.9,17.6,17.4
Mean Free Path (m),8.37954e-008,8.38316e-008,8.38678e-008,8.38678e-008,8.38003e-008,8.38365e-008,8.38365e-008,8.39765e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.41530e-008,8.41530e-008,8.41530e-008,8.42575e-008,8.42575e-008,8.42575e-008,8.43621e-008,8.43621e-008,8.43621e-008,8.42575e-008,8.42211e-008,8.42211e-008,8.42211e-008
Gas Viscosity (Pa*s),1.82480e-005,1.82528e-005,1.82576e-005,1.82576e-005,1.82624e-005,1.82672e-005,1.82672e-005,1.82719e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82767e-005,1.82767e-005,1.82767e-005
Diameter Midpoint (nm)
 25.0,1.579,2.305,1.899,0.000,2004.442,766.892,354.869,172.076,104.275,60.268,37.052,26.340,15.949,11.112,5.952,5.271,3.040,2.876,2.993,2.402,0.571,1.171,1.217,0.580,0.586,0.583
 25.9,1.415,2.205,1.409,0.000,2093.819,818.189,390.999,190.841,115.484,68.959,42.743,28.532,20.622,12.342,9.781,6.179,4.794,4.320,3.628,2.232,2.019,1.443,1.668,1.099,1.143,0.696
 26.9,2.343,1.739,1.268,0.000,2175.853,901.335,447.044,229.326,137.265,86.621,56.323,38.748,21.594,17.305,11.670,8.382,5.008,6.509,3.843,3.679,2.194,1.581,1.929,1.156,1.245,0.862
 27.9,1.729,1.521,1.090,0.000,2293.193,970.212,491.976,253.646,161.178,97.865,67.186,44.114,29.453,24.170,16.738,10.679,8.474,5.768,5.308,3.500,3.336,3.398,2.464,1.692,2.371,0.905
 28.9,1.829,1.701,1.593,0.000,2411.597,1050.842,543.740,297.014,185.988,116.798,74.985,51.603,38.948,26.383,19.247,17.356,10.494,10.881,6.733,5.860,4.641,3.892,4.098,3.292,2.690,1.726
 30.0,2.136,1.767,1.479,0.000,2517.046,1157.455,594.323,334.209,219.664,133.258,90.030,64.058,42.210,32.564,23.720,17.346,13.276,10.185,7.651,5.425,4.914,4.042,4.172,3.011,3.087,1.591
 31.1,1.962,1.469,1.598,0.000,2621.762,1236.682,667.254,376.480,243.687,160.452,103.404,73.073,56.380,39.890,30.962,21.725,16.644,13.486,10.227,9.879,7.284,6.118,6.271,5.535,4.177,3.072
 32.2,2.531,1.430,1.613,0.000,2751.290,1330.976,726.850,422.768,277.832,181.773,127.313,89.578,66.597,47.195,39.385,29.618,21.769,18.632,14.879,12.010,9.852,9.601,7.128,5.236,5.568,4.740
 33.4,1.772,1.860,1.976,0.000,2902.324,1440.297,782.075,481.157,304.433,206.912,144.683,105.321,76.545,55.880,45.105,31.952,27.773,19.669,18.868,13.611,13.143,9.415,8.009,7.293,5.426,6.905
 34.6,1.929,1.939,1.568,4425.319,2977.323,1523.831,869.986,548.915,355.507,233.910,173.088,128.933,97.208,71.273,52.523,40.455,34.060,27.537,22.460,16.853,13.600,14.505,13.018,10.498,9.391,6.727
 35.9,1.962,2.268,1.812,13657.446,3134.015,1690.030,943.727,599.005,401.341,265.015,191.900,139.265,112.269,83.675,64.479,48.901,41.944,33.995,26.597,20.645,19.212,15.680,14.520,12.633,10.216,7.412
 37.2,2.346,1.815,1.893,26217.151,3265.801,1826.535,1090.069,669.770,459.015,311.714,230.857,172.254,123.344,99.858,77.737,59.236,52.368,43.052,32.845,26.816,25.688,21.290,17.074,16.165,12.779,11.856
 38.5,2.340,1.795,1.456,41509.742,3431.444,1954.118,1169.593,731.035,519.142,365.929,271.848,198.478,151.726,117.654,93.655,71.041,66.664,50.415,46.493,30.993,31.330,24.717,20.567,19.090,15.494,15.218
 40.0,2.665,1.494,1.635,48640.267,3607.376,2076.334,1269.938,826.809,585.912,414.393,310.885,231.395,168.066,146.883,113.019,85.023,76.736,64.279,50.480,36.283,37.396,28.477,24.806,22.926,19.642,17.168
 41.4,2.165,2.055,1.803,46905.173,3698.112,2222.361,1409.393,951.073,649.525,469.981,356.613,276.787,192.770,161.638,134.808,100.323,90.272,73.358,59.597,50.122,44.704,36.126,27.567,28.833,26.455,22.795
 42.9,2.559,2.457,2.964,37908.328,3911.713,2361.058,1500.344,1052.679,740.063,561.474,400.773,326.954,234.765,203.644,163.159,128.700,105.521,87.431,73.320,65.386,53.097,47.010,38.521,38.156,30.909,28.697
 44.5,2.753,2.116,2.067,27063.765,4110.346,2569.435,1663.078,1146.925,821.090,638.645,457.035,367.612,288.837,232.977,183.990,145.756,125.949,102.074,89.566,71.601,67.646,54.908,47.451,37.960,38.361,35.596
 46.1,2.901,2.602,2.367,18285.134,4299.400,2741.226,1815.634,1269.850,921.868,722.804,539.547,441.904,329.231,271.977,215.402,177.376,151.456,125.498,101.185,82.480,76.534,67.909,55.683,54.706,44.644,39.810
 47.8,3.246,2.023,2.931,11805.980,4535.252,2982.004,2002.467,1405.116,1052.715,829.143,612.937,517.087,405.459,329.962,257.593,211.459,185.212,146.451,125.260,111.264,98.405,83.974,75.973,66.610,58.599,48.466
 49.6,2.667,2.871,2.999,7368.041,4846.675,3220.452,2263.217,1592.489,1200.571,950.132,738.989,595.856,486.025,393.224,321.337,279.844,237.344,188.879,164.134,143.044,134.102,115.318,101.284,90.541,81.983,71.428
