Start Time	16:09:00	16:12:00	16:15:01	16:18:00	16:21:01	16:24:00	16:27:01	16:30:00	16:33:00	16:36:00	16:39:00	16:42:00	16:45:00	16:48:00	16:51:00	16:54:00	16:57:00	17:00:00	17:03:00	17:06:00	17:09:00	17:12:00	17:15:00	17:18:00	17:21:00	17:24:00	17:27:00	17:30:00	17:33:00	17:36:00	17:39:00	17:42:00	17:45:00	17:48:00	17:51:00	17:54:00	17:57:00	18:00:00	18:03:00	18:06:00	18:09:00	18:12:00	18:15:00	18:18:00	18:21:00	18:24:00	18:27:00	18:30:00	18:33:00	18:36:00	18:39:00	18:42:00	18:45:00	18:48:00	18:51:00	18:54:00	18:57:00	19:00:00	19:03:00	19:06:00	19:09:00	19:12:00	19:15:00	19:18:00	19:21:00	19:24:00	19:27:00	19:30:00	19:33:00	19:36:00	19:39:00	19:42:00	19:45:00	19:48:00
Diameter Midpoint
 47.8	0	49682.1	58651.9	43280	30110.9	29505.2	27253.5	22670.1	20274.5	17273.4	16111.8	13419.8	12988.6	10775.8	10011	8020.97	7520.08	6760.23	5740.15	5374.59	5015.69	4345.55	4030.74	3554.24	3177.66	3202.29	2629.02	2389.77	2468.87	2133.11	1825.13	1611.78	1426.18	1229.97	1309.6	993.031	1186.69	980.607	887.574	769.82	804.82	673.286	630.869	615.168	638.474	561.203	413.739	543.414	440.035	376.708	432.867	334.476	336.596	232.231	343.906	237.028	219.143	191.371	227.667	273.812	147.413	212.737	163.867	129.265	105.131	188.153	162.735	121.17	116.911	67.7907	110.345	142.182	62.3829	55.1817
 49.6	0	27937.4	60511.7	46290.5	33236	33448.4	29735.7	25034.7	21769.1	20051.4	17908.1	14793.2	14279.2	13151.2	11597.4	9478.71	8994.41	7318.2	6710.74	6917.24	5423.99	5285.24	4815.62	4170.71	3615.07	3427.54	3455.11	3189.07	2631.59	2630.5	2722.78	1657.53	1987.94	1354.83	1238.25	1289.63	1197.04	1191.94	1004.25	980.964	936.486	887.468	827.167	825.858	708.877	629.515	505.125	690.75	519.247	557.721	535.164	420.786	430.858	480.601	424.742	406.96	338.019	257.877	268.451	355.161	237.004	226.221	158.792	145.888	164.037	227.358	161.342	114.823	110.831	91.5435	87.6816	28.6427	125.943	94.2372
 51.4	0	14648.5	60648	47100.3	35336.8	34829.4	31878	28774	23510.7	22449	20129	17099.1	16545.3	14378.6	12166	11071.1	9982.36	8545.24	8244.19	6326.07	6883.02	5579.59	5122.89	4878.76	4875.92	4222.26	4311.81	3836.25	3324.52	3067.87	2549.61	2726.2	2379.45	1706.79	2089.57	1695.66	1412.41	1442.79	1083.7	1212.14	1084.02	873.561	922.07	860.514	804.896	693.035	786.695	625.52	662.87	732.913	697.618	548.098	478.177	403.363	356.115	304.718	411.557	301.745	313.386	347.441	258.001	227.2	206.605	149.124	281.044	190.612	242.208	133.641	169.863	152.846	166.284	151.594	114.124	68.6954
 53.3	0	28040.7	60718.9	49770.8	35024.4	36381.5	34983.2	29960.7	26687.2	24085.8	22351.6	18468.7	18182.8	16307.3	14053.5	13094.4	11960.1	10275.4	9295.14	9491.01	7134.92	6925.82	6601.46	5606.88	5397.81	4768.47	4263.57	4252.98	3453.47	3294.09	2925.55	2574.26	2374.76	1930.16	1807.39	1700.62	1656.14	1492.62	1761.12	1464.21	1256.4	1131.57	984.142	1180.75	1046.43	851.931	852.883	973.383	714.085	753.674	739.945	478.777	554.331	531.705	262.872	424.99	365.361	367.005	408.586	321.582	328.207	302.8	284.805	348.201	310.029	283.832	263.436	209.458	156.56	113.911	226.409	190.014	138.986	91.8583
 55.2	0	36085.4	65279.3	49437.1	37988	39147.3	38087.6	32788.2	28811.3	28843.3	24702.8	21227.7	20597.3	17733.3	15955.6	13459.6	13131.1	11926.4	10523	9875.15	8852.79	7735.58	6913.98	6817.29	6166.93	5769.39	5045.77	4696.53	4387.9	3510.02	3825.53	3033	2706.51	2446.2	2712.76	2114.04	1909.96	1899.09	1718.74	1375.38	1383.86	1463.7	1402.74	1373.25	1108.12	1087.69	800.538	968.766	922.273	777.288	819.24	620.707	581.818	424.89	424.771	472.881	528.067	336.424	415.933	293.644	367.345	350.766	282.372	383.975	322.31	322.654	338.154	267.059	209.133	177.029	254.051	173.581	204.083	176.127
 57.3	0	49789.6	61258.4	51924	39379.1	41219.8	41388.6	36047.9	33307.8	29984.5	28782	23398.5	20672.2	20372.7	18374.8	14810.2	15961.8	13552.2	11755.7	11435.7	9843.55	9311.08	8591.92	7613.08	7244.86	6377.06	5732.46	5401.95	5046.51	4405.58	3398.93	3684.07	3356.6	2708	2517.21	2317.11	2394.41	2281.64	2032.24	1613.37	1558.75	1345.8	1517.2	1375.42	1504.42	1211.75	1297.45	1041.19	1006.27	948.05	840.524	812.548	802.324	623.586	610.802	610.985	624.585	586.851	472.961	408.974	310.416	382.657	372.669	249.756	501.044	349.708	250.983	345.362	320.083	229.484	150.934	255.05	203.372	150.059
 59.4	0	53239.5	61363.9	54788.6	44492.2	43471.5	42832.6	38494.2	32906.4	32530.9	31155.7	25165.6	24602.3	21823.3	20319.8	17901	16850.9	14687.1	13568.1	12433	11233.7	10265.3	10116.2	7699.58	8225.65	7208.16	6418.97	6521.24	6139.13	5154.19	4346.75	4278.88	3380.92	2964.98	2792.15	2719.44	2605.19	2573.03	2384.95	1741.78	1453.81	2038.91	1529.28	1498.91	1361.38	1202.07	1294.62	1272.86	1092.96	1035.05	1023.67	1015.04	880.033	623.174	812.798	635.931	615.32	596.292	499.901	503.669	610.176	498.203	418.683	458.509	383.318	332.44	382.176	212.691	311.181	245.618	222.865	292.474	355.951	186.538
 61.5	0	48101.3	58902.2	52549.1	40048.6	44975.1	45658.1	40975.2	36194.1	34336.2	32912.8	29733.3	27201.1	25101.3	22521.8	19296.1	18571.7	15996	15222	13181.7	12126.8	11681.9	10655.2	8970.01	8854.68	8796.49	7744.7	6616.66	6438.28	5902.57	5169.66	4264.1	4202.2	3284.84	3559.62	2978.46	2937.98	2676.01	2875.63	2042.91	2156.86	2120.97	1819.65	1667.05	1474.32	1450.45	1517.14	1378.57	1312.85	1173.86	1080.8	1038.87	1006.42	966.239	732.575	790.306	651.169	706.103	516.487	613.102	474.615	484.466	442.665	380.923	362.392	479.342	458.403	395.112	351.801	354.106	260.4	312.144	243.906	234.249
 63.8	0	44644.8	57965.6	53094.9	45800.7	48784.9	47343.1	42349.1	37582.5	37914.1	35186	29963.4	30215.5	27026.5	24176.3	20995.3	20158.8	18016	16529.6	15857	14464.5	12286.3	11586.2	10561.8	9891.92	8621.08	8496.69	7727.64	7168.31	6187.84	6139.37	5318.09	4684.61	3959.5	4352.98	3415.21	3516.89	3329.29	2992.94	2561.74	2612.36	2223.72	1997.9	1840.98	2094.19	1846.36	1562.93	1509.16	1422.62	1047.64	1359.08	1271.72	1020.95	1074.52	896.652	831.82	733.667	933.11	615.997	727.228	540.802	585.868	644.335	478.524	413.579	441.895	493.857	454.579	300.307	329.838	266.451	248.768	279.706	327.04
 66.1	0	41024.3	58629.3	53559.3	39302.9	47155.6	51809	44656.7	39573.7	41189.8	38526.4	33110.4	31216.2	29236.3	26573.9	22995.2	21684.4	20912.2	18568.2	17337.8	16228.9	14380.2	13379.5	11643.8	10911.3	9797.23	9058.69	8425.49	7837.04	7519.03	6443.85	5670.48	5141.6	4254.4	4321.44	3842.96	3600.03	3263.07	3466.02	2730.01	2774.46	2483.13	2304.33	2241.25	2127.76	1860.45	1774.04	1809.71	1616.22	1295.22	1463.22	1203.7	1110.2	1068.23	1082.6	975.152	883.718	872.835	729.592	639.023	513.857	634.165	579.514	526.831	456.54	419.975	421.293	465.933	392.614	461.588	341.191	324.512	402.019	315.071
 68.5	0	37361.1	57349.1	52477.1	41159.9	50451.5	53242.4	48264.3	42131.1	43486.4	40935.6	34842.4	33540.2	32731.8	30051.7	25642.3	24785.7	22214.1	19574.3	18833.6	17235.8	15845.2	13473.6	13260	12090.1	10764.2	9765.91	10420.3	8427.36	8154.83	7636.48	6345.07	5778.6	4830.15	5007.96	4486.32	3904.11	3641.56	3703.73	3295.69	2719.68	2670.53	2581.03	2314.33	2435.82	2448.86	1809.9	1933.82	1883.11	1791.12	1492.98	1423.48	1277.37	1158.92	1236.15	991.226	942.685	815.712	741.57	858.973	813.947	675.285	885.276	794.001	596.885	611.367	506.681	482.845	561.991	392.517	308.693	288.867	324.715	271.035
 71.0	0	36750.3	53328.7	49920.5	48890.9	48170.6	51535.5	49027.5	43999.9	43807.8	42987.5	37402.1	36279.9	33388.5	30548.9	27137.3	25123	23169.2	21045.7	19310.5	18190.1	15988.5	14659.9	13118.5	13129.3	11848.9	10854.1	10472.4	9782.47	8670.84	7564.43	6893.8	6092.31	5081.76	5344.24	4785.81	4149.39	4359.33	3810.55	3404.17	3001.13	2541.15	2949.79	2419.97	2599.88	2217.19	2255.26	2124.71	1761.71	1678.35	1400.31	1439.26	1324.38	1277.98	1083.06	993.931	1189.14	1059.68	931.875	616.881	828.968	803.946	648.17	688.596	772.907	588.557	695.33	492.92	534.883	532.48	455.054	463.071	341.726	443.527
 73.7	0	39375	51241.4	47745.9	36845.2	49166.2	51920.7	48904.4	46712.6	45386.3	43633.3	37838.3	38225.5	34589.7	30489.2	29723.4	27772	24280.8	22866.1	20428.2	19382.9	17495.8	15965.7	13404.8	13085.3	13823.9	11473.1	10875.5	9819.71	9165.95	7823.82	7079.83	6231.94	5477.05	5515.76	4985.91	4817.61	4036.4	4507.76	3817.19	3133.51	3452.92	2701.92	2720.83	2522.63	2346.17	2454.89	2024.22	1906.28	1874.19	1672.58	1632.36	1323.34	1460.28	1240.71	1382.38	1184.49	992.127	1019.98	876.479	987.001	793.695	823.099	732.04	830.82	672.605	659.322	459.613	465.105	490.664	489.653	560.35	354.837	362.047
 76.4	0	35168.1	55525.6	46854.6	39669.3	50628.9	52665.4	51863.4	46156.3	47497.6	45196.8	40781.3	39294.6	37137.9	35018.4	29377.6	30250.7	26437.8	23215	22275.9	21151.1	18907	16496.2	15555.7	14911.9	14117.5	12506.4	10893.4	11127.9	9679.58	9491.43	7608.39	6274.64	5702.71	6349.19	5635.99	5472.65	5150.11	4301.72	3681.01	3311.62	3807.81	3170.63	2838.9	3113.74	2600.76	2578.23	2200.43	2424.52	1976.73	1948.99	1867.09	1560.56	1303.28	1806.82	1608.14	1134.83	1201.98	1084.9	998.2	1031.46	830.857	889.444	1037.59	917.283	737.806	660.359	546.645	414.285	593.457	631.205	491.84	430.471	398.717
 79.1	0	35802.9	48345.7	46426.4	39177.4	49936.9	52074.4	51839.7	48327.9	48392.1	50244	42243.2	41666.1	38037.3	35591	32444.2	30837.5	27324.1	25462.2	23826.6	22167.7	19871	17902.3	16046	16198.7	14553.4	13764.7	13492.7	12403.2	10654.3	9714.4	8300.15	7476.66	7364.74	6174.48	5945.33	5392.76	5201.79	5190.46	3996.24	4097.89	3696.54	3547.56	2905.63	3316.99	3165.3	2566.75	2602.59	2171.24	2037.5	1704.4	2214.78	1870.07	1760.14	1573.94	1388.67	1341.22	1209.48	1331.31	1159.09	1193.17	938.361	1082.09	841.722	807.875	724.745	602.859	747.131	541.803	527.321	560.612	551.138	451.566	545.338
 82.0	0	26456.7	45951.1	50052.9	40678.9	51391.2	54677.1	53160.1	48250.8	50907.8	49854.5	43698.1	42544.8	40983.8	38066.8	35087.1	33176.9	30862.9	26695.4	24902.4	24460.1	21862.9	19320.7	18280.6	18313.9	15566.5	14643.9	14252.4	12595.7	11914.8	10300.5	9411.69	7527.75	7290.06	7039.93	6738.74	6064.72	5046.41	5684.96	4292.58	4005.24	3978.13	3705.71	3402.26	3387.57	3376.98	2806.12	2875.91	2718.43	2257.68	2025.36	2129.65	1802.9	1688.62	1604.52	1650.83	1269.36	1324.9	1329.17	1204.49	992.798	862.957	1001.99	1034.59	903.538	885.38	954.652	714.037	685.619	713.409	771.314	474.265	527.232	685.163
 85.1	0	17728.7	44272	42081.6	42394.2	47910.7	53465.8	54067.7	48502.3	53595.4	51814.3	46412.1	44474.9	43297.7	39791.5	35462.8	34396.2	32724.4	28685.8	25871.9	25075.4	23345.1	19895.3	18541.4	18585.4	17021.9	14923.4	14582.2	12835.9	12525.1	10771	9886.72	9021.51	7469.63	7821.89	6952.92	6235.06	6114.92	5772.11	4858.5	4476.17	4393.37	4359.9	3704.18	4003.39	3179.75	3285	3259.28	3065.5	2452.45	2263.83	2277.84	2082.77	2053.19	1729.01	1412.8	1566.73	1640.54	1636.49	1407.26	1409.19	1337.78	903.168	1120.99	941.495	833.511	799.524	759.672	672.22	710.926	728.903	635.696	685.723	463.267
 88.2	0	9533.97	45344.2	44180.9	37518	57036.4	52880.4	54588.5	51199.9	53737.5	53353.2	47198.5	49157.7	43816	41835.2	37526.7	36515.1	34265	28584.9	28445.1	25532.3	25294.5	22252.7	21328.3	19980.3	18503.2	16852.6	15892.3	14463.3	13502.8	11446	10848.7	9908.02	8728.06	7360.41	7947.85	7129.7	6794.04	6059.78	5107.98	5620.5	4230.02	4401.22	4112.49	4119.12	3945.12	3234	3334.93	3104.14	2465.36	2672.19	2316.3	2203.05	2048.7	2069.5	1923.6	1732.49	1388.7	1337.09	1335.42	1353.02	1288.67	1112.05	1017.38	1070.72	819.605	1008.33	873.121	755.814	691.189	763.534	678.895	480.236	620.897
 91.4	0	7595.84	41790.5	42040.4	34927.9	51810.2	55336.5	53921.4	51567.6	54238.3	56485.5	49350.7	47165	46835	42385.2	39456	38092.3	35484.6	31262.1	30151.7	28540.5	25110.6	22463	22126.2	19908	19076.7	17538.2	17035.8	15270.3	13673.5	12533.6	11690.7	9877.3	9128.8	8164.62	7635.36	7368.4	7132.7	6379.03	5315.73	4860.72	5400.7	4961.11	4161.16	3889.08	4156.35	3410.16	4017.47	3285.74	2812.73	2562.85	2218.77	2417.66	2141.1	2167.41	1812.05	1677.15	1487.56	1563.61	1607.5	1619.25	1207.2	1306.39	1358.38	882.971	1094.44	887.124	821.107	872.172	602.99	678.989	671.698	618.622	604.873
 94.7	0	1782.4	48362.7	41050.2	36462.6	51139.1	55735.1	56522.7	51902	58276	55192.8	50894.5	48833.9	49799.8	45340.4	39562.6	41101.9	36469.3	32522	30131.4	27859	26453.9	24060.7	23001.9	21864.7	19785.9	18248.3	17859.5	15537.3	14980	12911.9	11793.7	10336.1	9236.43	9217.9	8021.72	7728.07	7020.78	6964.33	6026.91	5209.14	5432.53	5081.56	4371.44	4571.79	4268.5	3947.8	3793.35	3700.05	3354.93	3026.69	2649.35	2366.98	2240.58	2220.63	2021.53	1898.51	1731.92	1814.26	1503.58	1627.18	1291.32	1282.4	1352.44	1249.17	1145.6	919.315	1027.43	954.996	747.126	1088.92	660.49	622.242	682.498
 98.2	0	4797.32	41371.9	43702.9	36589.2	51261.2	54718.4	59201.8	51534.4	52903.9	57399.7	50983	50420.5	49064.5	47359.2	40467.3	41832.6	39122.4	33326.5	31707.7	30909.3	30486.7	23969.1	24100.8	22307.2	21053.4	19476.3	19145.5	18240.1	15915.5	13730	12274.8	10847.7	9767.87	9788.96	9145.3	8472.59	8012.96	7526.32	6221.96	5851.42	5557.19	5623.33	4499.83	4645.9	4493.25	3809.92	3999.08	3531.91	3349.79	3019.22	2749.6	2624.43	2392.56	2530.71	2444.27	2016.34	2006.18	1704.91	1527.88	1569.11	1506.78	1445.31	1382.49	1361.99	1121.92	1111.89	964.492	945.463	870.57	1120.8	762.099	771.979	729.001
101.8	0	12361.7	42024	42135	37371.5	46011.2	53834.5	56385.9	51988.2	55559.3	58575.1	52275.8	50942.2	50196.1	46338	44039.9	42355.7	40501.4	33973.5	33507.1	31062.8	29094.5	26838	25181	23874.5	21595.8	20422.4	19945	18522.3	17009	14179.9	12840.1	11138.7	9900.81	9793.83	9246.69	8717.39	8171.54	7476.74	6653.03	5370.28	5991.91	5712.92	5334.02	5177.23	4514.16	4629.59	4248.78	3861.59	3435.15	3533.95	3230.55	2885.21	2782.78	2486.54	2304.69	2334.33	2276.91	1791.19	1523.06	1776.03	1599.9	1446.09	1463.09	1595.76	1073.97	1099.17	969.868	1002.87	823.563	805.656	830.593	698.888	843.41
105.5	0	11741.1	46008.5	49539.9	37473.2	50105.5	56703.4	57106.9	53778.5	60565.8	59360.7	52214.4	50777.8	52280.8	47656.9	43497.4	44085.3	40397	36151.4	33029.6	31538.3	31031.3	28331.5	26086	24565.3	23345.6	21488.9	20195.2	18809.2	17449.6	14847.5	13357.2	11771.3	10800.2	10242.6	9593.59	9108.27	8680.42	8155.33	7347.63	6174.94	6186.25	5496.11	5598.61	5211.44	4583.21	4423.11	4467.47	3953.91	3422.33	3418.04	3244.27	2842.74	2493.08	2480.55	2555.23	1968.9	2287.78	1853.07	1735.48	1935.24	1755.97	1522.97	1399.95	1297.28	1312.23	1124.69	1197.13	940.464	894.485	887.689	1016.43	850.847	953.251
109.4	0	16335.2	42600.2	45020.3	35016.7	50119	55860.2	56129.6	53641.7	57456.3	59098.2	53146.9	52236.9	52550.7	49363.9	43694.5	44455.8	44127.7	36181.9	34714.9	33160.5	30050.8	29116.5	28631	25207.6	22987.4	21781.2	21299	19695.5	17805.7	14944.5	13864.6	12218.3	11371.6	10737.1	9694.94	9834.02	8756.5	8205.11	7114.34	6740.2	6248.25	6220.44	5671.24	5624.62	5221.7	4460.82	4852.87	4076.98	3375.57	3615.11	3283.98	3030.69	2410.93	2832.34	2388.33	2121.48	1922.21	2259.77	1952.31	1857.09	1828.32	1564.46	1549.43	1352.71	1232.33	1240.55	1187.67	1081.38	819.376	1102.79	927.003	824.903	910.864
113.4	0	21131.3	42045.3	49660	38156.3	51074.4	56500.9	55677.5	52261.1	57715.8	62673.6	53390	53535	52205.9	48301	45390.1	44300.1	42938.3	37569.5	35493.2	34444.6	31654.8	29668.7	27228.9	27123.3	23958.9	22097.6	21828.2	20214.8	18485.5	15348	14875.3	12498.7	11897.5	10575.7	10309.1	9388.58	8542.38	9359.13	7439.49	6773.85	7025.77	5925.08	5695.27	5583.63	5515.81	4945.66	4981.11	4225.49	3644.71	3533.56	3436.27	3044.37	3093.73	2592.36	2347.44	2378.17	2207.5	2349.94	1551.69	1657.14	1892.13	1687.47	1299.58	1405.79	1189.52	1306.26	1150.76	1033.7	969.865	1036.85	920.706	882.673	953.661
117.6	0	22874.8	42317.7	45787.4	39834.4	50212.9	55881.9	56833.4	53432.6	60029.8	59575.9	54183.8	51771.6	52470.3	51196.5	44469	44411.9	42674.2	38938.5	35177.8	34862	32341.1	29910.1	28300.5	25255.7	24700.6	22567.9	21984.5	19921.7	18719.4	16034.9	14719.4	13907.5	11115.9	11074.2	10213.3	10386.4	9487.96	8409.05	7636.62	6268.98	6774.44	5906.05	5809.06	5864.78	5334.64	5057.26	4593.54	4439.44	4076.81	3840.8	3261.47	2998.51	2916.19	2683.4	2758.94	2302.38	2342.55	1986.6	1857.4	1895.78	1651.45	1770.96	1660.99	1593.51	1412.47	1266.32	1218.08	1213.78	952.347	1072.03	970.158	915.588	851.59
121.9	0	25761.8	43479.1	45405	36100.7	49275.2	54815.3	56053.8	52309.5	56558.8	59087.1	55654.2	53167.9	52908.2	50352.1	45967.6	44220.1	42945.6	37378.1	35608.2	35549.5	32692.2	30959.5	28384.5	26231.3	26827.4	22642.3	19824.3	20889.3	18367.3	16218.3	14887.6	13122.4	11464.7	10948.2	10657.1	10311.4	9460.16	9180.05	7952.46	6837.54	6839.01	6340.06	6080.29	5676.28	5553.16	5199.09	4858.53	4550.78	4027.6	3561.37	3460.13	3071.68	3004.3	2707.3	2264.31	2659.05	2493.71	2203.64	1835.5	1906.37	1856.85	1919.96	1764.54	1624.34	1377.86	1236.09	1234.13	1039.84	1000.85	1152.32	1075.81	921.638	815.357
126.3	0	29027.4	43411.2	46593.8	39719.2	51404.6	54900	55546.3	52811	50077.4	57325.1	54039.1	54402.3	52962.7	49623.4	45283.8	45915.3	42516	38801.1	36911.5	35340.4	31950.5	31735.8	28910.3	25364.1	25655.9	23154.5	22086.5	20439.8	18919	16109	14614.1	13343.2	11987.7	11823.2	11080.2	10362.9	9633.6	8702.19	7575.3	7189.98	6833.09	6304.03	6007.01	5886.51	5369.85	5151.15	4927.22	4503.94	4185.23	3758.51	3514.69	3359.05	3098.4	2790.71	2783.84	2400.76	2285.41	2056.31	1814.25	1767.1	1969.99	1807.69	1626.96	1646.75	1499.94	1281.09	1329.17	1104.06	997.349	1101.79	1097.58	768.574	925.303
131.0	0	30431.6	41928.7	45510.2	37003.5	47678.3	56493.9	52590.1	49247.1	58264.8	57108.3	52395.9	53306	52709.8	50062.1	44398	46632.2	41627.3	38692.6	36126.8	34972.9	32332	30801.6	28309.1	26760.9	24617.7	23494.7	22254	20464.7	18894.3	16176.1	14472	12969.5	11709.6	11732	10726.9	10176.2	9273.69	8923.33	8249.6	6799.3	7211.77	6189.77	5723.02	5692.7	5420.85	5164.46	5035.08	4768.16	4128.3	3652.45	3825.22	3306.29	2826.44	2889.24	2402.7	2254.91	2639.53	1962.34	1987.31	1966.66	1655.12	1930.99	1700.63	1366.46	1567.84	1258.8	1157.94	1143.49	993.703	1191.48	973.553	1032.54	800.798
135.8	0	33221.2	43099.1	46069.8	39770.4	47036.1	54078.6	54516.9	51767	49801.8	55066.9	51686.8	50542.8	50627.4	50054.9	44336.2	44713	41767.9	37458.6	35336.1	34015.7	32120.1	30208.2	27434.9	26166.4	24422.9	23114.7	21885.6	21358.5	17857.7	16227.6	14908.4	13254.6	11746.3	10928.7	10811.5	10485	8776.28	8849.5	7567.83	6769.65	7383.9	6135.68	6139.16	5812.82	5428.92	5113.67	4021.53	4419.19	4137.44	3568.83	3632.06	3055.65	2976.3	2779.24	2824.42	2412.32	2380.38	2171.72	1927.69	1710.93	1946.12	1840.64	1492.86	1537.42	1524.49	1370.56	1382.45	1235.97	988.588	1011.69	1144.01	946.24	827.114
140.7	0	33626.5	42685.1	44751	36213.7	45690.6	51793.6	53360.3	49350.1	52178.5	53874.2	50424.7	48802.5	49038.5	47648.2	43583.5	42835.2	41517.3	37088.5	34212	33669.1	33124.2	29826.6	27233.1	25610.4	24179.8	22854.8	21763.8	20029.5	18687	16123.8	14723.3	12909.7	11827.2	11034.3	11075.8	10037.7	9086.24	9059.23	7606.67	6702.24	6728.45	6296.12	5728.67	5773.01	5238.85	5128.72	4974.18	4390.42	3855.64	3739.44	3784.24	3388.14	2922.34	2952.93	2652.13	2496.72	2204.57	2082.16	1920.38	2000.98	1932.97	1876.93	1549.11	1425.01	1389.12	1405.52	1145.93	1174.9	997.821	1086.94	1000.87	850.566	877.509
145.9	0	37302.9	41710.5	42720.8	37070.2	44583.7	48518.7	49551.5	50337.2	50149.5	51783.2	48782	46751.1	47782.9	45622	43052.6	37219.9	39269.2	36597.5	34294.3	32663.3	30716	30683.9	26946.2	24869.5	24269.5	22014.7	21235.7	19692	18508.3	15543.2	13735	12974.6	10987.8	10379.6	10364.3	9985.13	9539.15	8645.15	7489.15	6767.47	6391.66	6205.75	6060.76	5370.78	5304.23	4989.86	4584.37	4471.72	3977.76	3561.41	3530.24	2908.92	2997.08	2702.07	2503.9	2308.71	2336.64	2032.19	2092.14	1906.01	1782.36	1652.01	1494.34	1385.41	1319.7	1259.46	1206.48	1227.06	1054.22	767.779	983.168	694.101	740.311
151.2	0	34051.1	40809.7	41487.9	35463.2	41785.4	48092.8	47403	46299.8	49365.8	49247	46468.6	44867.3	45857.7	44073.6	40262.3	40262.8	37859.4	34780.9	32879.2	31599.8	29534.6	28251	25688.6	24233.1	23093.5	21376.8	20071.7	18701.7	16898.4	15189.2	14038.5	12377.9	11006.9	9857.36	10680.5	9356.67	8704.08	8018.35	7156.9	6844.04	6259.55	5722.38	5545.97	5524.62	5463.47	4884.47	4161.63	4022.72	3554.02	3516.03	3007.9	2824.54	2522.71	2522.8	2635.16	2370.59	2471.44	2205.37	2020.09	1796.59	1738.36	1614.48	1493.88	1310.28	1251.84	1213.65	1080.87	1028.01	864.41	849.979	1013.69	788.018	837.354
156.8	0	33242.2	37578	39088.1	34086.2	39213.5	44047.4	45022.5	44458.4	46566	46586.6	44483.2	42884	43591	44098.1	37972	37055.8	35990.2	33326.6	30977.6	30354.2	28851.5	26890	25870.3	23191.8	21872	19910.4	19196.8	17867.7	16533.9	13900.3	13072	12105.4	10888.1	10612	9590.18	8850.77	8541.37	7989.98	6740.13	6401.52	6034.38	5853.75	5042.93	5157.79	4857.3	4265.28	4326.41	3790.59	3481.01	3313.24	3300.99	2930.93	2567.85	2855.19	2240.25	2050.11	2169.08	2061.85	2001.34	1826.2	1644.17	1482.98	1372.27	1382.77	1269.27	1126.63	1072.03	1097.7	998.769	1027.98	882.415	678.944	737.675
162.5	0	34151.8	35259.9	39249.9	31623.5	37119.5	42178.8	42633.2	40464.2	42268.8	44560	41147.6	40395.6	40023.1	37478	36375.4	35522	34216.9	30527.3	30463.9	27764.5	27106.1	25016.9	22647.7	22021.2	20923.6	19680.7	18013	16279.3	16174.1	13680.8	12566.6	10893	9883.28	9359.1	8796.34	8882.26	7788.04	7833.45	6739.71	6056.48	6026.56	5179.83	4998.94	5120.59	4984.92	4453.36	4134.84	3707.6	3266.02	3220.71	3059.76	2819.89	2615.62	2449.26	2377	2162.06	2048.84	1805.4	1715.73	1514.21	1558.57	1685.64	1495.88	1288.34	1246.37	1082.35	999.871	1044.86	966.157	901.898	799.766	788.562	594.348
168.5	0	29864.5	32061.1	33975.6	31837.2	34302	39384.3	39284.1	37263.9	39577.2	40443.4	39969.6	38075.5	38009.2	36858.9	33037.5	32852.4	30823.5	29199.2	27131.7	25954.2	25705.7	23388.3	21430.8	21199.8	19306.9	18786.3	17092.1	15844.6	14418.8	12675.1	11924.8	10641	9528.31	9097.96	8747.67	8032.06	7339.61	7130.61	6259.36	5435.02	5781.08	5002.36	4832.96	4855.98	4136.05	4445.69	3615.56	3661.17	3092.03	2762.94	3026.42	2408.99	2193.91	2201.52	2396.18	1927.9	2080.73	1857.65	1925.79	1543.66	1408.92	1309.38	1079.77	1146.97	1135.49	1006.04	978.165	895.287	925.498	722.354	797.682	850.766	730.166
174.7	0	28327.8	30819.4	30795.4	27413.3	31941.2	35679.4	36149.6	35423.2	34763.4	36938.9	37327.6	35209.2	34666.6	34832.8	30582.6	30228.2	28892.4	26655.9	25891.9	24107.5	22505.3	21960	19634.6	19560.2	17588.9	17013.3	15638.9	15010	13470.9	11787.8	10580.8	10172.7	8986.2	8802.14	8171.23	7563.21	6814.1	6671.97	5836.54	5200.71	4956.66	4873.51	4269.73	4398.17	3946.99	3828.73	3418.23	3436.33	3252.35	2751.01	2503.96	2611.15	2167.09	1985.97	2153.49	1771	1851.87	1542.97	1693.03	1540.02	1290.99	1225.59	1254.55	1143.23	1020.97	957.232	973.349	1048.19	754.169	700.167	782.757	653.367	596.445
181.1	0	25637.9	27118.3	28565.5	27574.5	29848.2	32362	32439.4	31246.9	32946.6	32861.6	32747.8	31967.5	31064.8	29718.4	28569.8	27239.6	26584.3	24755.3	23061.9	22265.3	21114.9	19836.3	18283.2	17398.8	16620.1	15639.5	14065.3	13437.7	11747.5	10895.4	9599.19	8353.52	8188.02	7838.89	7542.73	6329.07	6384.38	6206.83	5128.67	4766.27	4715.16	4459.6	3916.92	3673.58	3664.96	3349.84	3080.65	3077.5	2614.65	2349.52	2192.31	2222.08	2047.04	2157.5	1744.38	1659.56	1719.01	1629.51	1384.71	1275.13	1407.27	1145.58	1066.27	1000.51	999.622	842.899	848.073	786.645	824.009	712.066	704.435	510.992	598.301
