Relative Humidity (%),25.6,23.2,21.2,19.6,18.2,17.0,16.0,15.1,14.3,13.6,13.1,12.6,12.1,11.7,11.4,11.0,10.7,10.5,10.2,10.0,9.8,9.7,9.5,9.6,9.4,9.2
Mean Free Path (m),8.48930e-008,8.48930e-008,8.48930e-008,8.48930e-008,8.48565e-008,8.48565e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.48565e-008,8.48565e-008,8.48565e-008,8.48565e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.49260e-008,8.48894e-008,8.49260e-008,8.49260e-008,8.49260e-008
Gas Viscosity (Pa*s),1.82958e-005,1.82958e-005,1.82958e-005,1.82958e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82815e-005,1.82863e-005,1.82863e-005,1.82863e-005
Diameter Midpoint (nm)
 73.7,0.000,0.000,913994.215,121906.487,99883.557,89464.387,81049.203,70540.301,63325.702,57360.592,51496.366,46667.956,43053.027,37994.292,35340.256,32928.142,29655.355,27999.248,26631.943,23497.781,22067.548,19989.285,23909.722,21431.394,20103.659,19607.766
 76.4,0.000,0.000,1730502.004,131160.166,104897.655,95174.544,83906.961,74708.272,67573.437,60560.290,56799.534,49828.899,45868.540,41805.024,37152.236,35589.308,32053.615,30177.577,28275.095,25918.473,23827.909,22307.203,24571.167,24539.802,22366.014,21049.049
 79.1,0.000,0.000,2277839.444,138098.386,112213.407,98956.173,88080.127,80798.002,73035.809,64935.849,59803.713,53596.656,49289.598,45277.164,39795.224,39092.040,35901.494,32245.594,30687.118,27848.860,25792.003,24253.416,28013.942,25632.133,24462.923,22723.106
 82.0,0.000,0.000,2322255.789,142958.186,117319.938,105548.618,95050.548,85095.922,76973.752,69829.524,64069.333,58202.489,52286.450,48568.315,42930.488,41797.827,37342.958,35713.454,32761.794,29523.467,28454.204,26432.843,29784.518,28723.336,26209.318,24017.129
 85.1,0.000,0.000,2126782.952,149737.724,124661.672,111304.968,102186.453,90235.329,82823.575,74924.764,70063.878,62085.583,56147.994,51284.466,45715.549,44687.917,41314.387,38983.592,36376.742,32979.468,30530.247,27907.267,32909.855,31341.489,28776.809,26693.776
 88.2,0.000,0.000,1874810.290,157776.322,132723.225,118113.972,108899.316,98018.649,89368.182,80772.189,74383.929,66604.965,61755.978,56415.466,51028.129,48166.515,45595.638,41331.978,39603.341,35962.216,32896.733,31260.246,35909.239,33794.107,31830.767,29191.868
 91.4,0.000,1.783,1622785.096,166741.200,142062.136,128848.940,116958.525,105900.223,95312.852,85940.074,79441.724,72282.897,66600.385,60778.195,55779.997,52522.997,48605.749,45714.366,41194.893,37698.563,37010.890,33095.555,39126.518,37271.675,34768.964,32871.998
 94.7,0.000,1.703,1402267.184,175283.040,152224.437,136107.772,123302.579,112833.553,101415.021,92208.862,84933.015,78188.134,71464.391,65110.732,61041.777,56260.873,53285.123,50018.354,45269.919,41964.676,39846.155,37225.721,42551.198,40409.162,37131.612,35262.416
 98.2,0.000,0.121,1155424.957,187946.030,162358.060,143504.104,133651.938,121315.096,109242.377,97501.792,91151.578,84973.057,76564.678,71956.630,64718.708,61044.694,56228.415,55184.884,49007.853,46773.710,43700.981,40110.870,45929.481,44311.128,41450.829,39052.762
101.8,0.000,1.305,907831.884,197456.012,172321.816,153927.694,142423.228,130428.294,117055.571,107083.126,99284.982,90915.504,83944.326,76764.135,71295.955,66980.699,62062.417,59208.453,53485.842,50461.835,46909.453,42787.782,50136.920,48420.167,45193.174,42242.430
105.5,0.000,0.000,668508.895,205648.234,183853.753,163069.593,150876.092,136816.502,126597.201,114313.982,106451.302,97244.311,90605.903,83482.246,76394.209,72329.171,68614.698,63367.709,58498.766,54636.835,51493.819,48346.504,54376.784,52372.390,49745.286,45114.561
109.4,0.000,0.000,479312.864,213637.187,191419.838,171345.514,159606.955,145061.011,135658.421,124989.904,114150.294,103928.853,96751.983,90832.683,83027.019,77186.230,72935.828,67580.513,63681.408,59200.724,55268.266,50863.133,57720.348,56878.309,52952.335,49562.967
113.4,1.994,0.000,325565.790,224564.714,199762.838,179021.361,168398.821,153263.824,142827.536,132398.135,120482.143,109256.103,103011.686,95171.315,89211.040,83565.258,77952.790,72623.271,67531.255,63449.740,59513.281,55095.753,64491.901,59527.781,56188.321,53160.307
117.6,0.000,0.000,214839.259,235478.240,208629.224,188766.737,176747.758,164392.619,149611.620,139076.221,124032.382,118625.797,109533.461,101112.189,94553.309,88276.852,82800.658,77516.552,72507.205,69228.013,64413.875,59719.669,68609.522,64174.352,61078.564,55846.156
121.9,0.000,0.000,140550.463,241811.285,214865.033,197063.279,184516.849,168458.549,158555.443,146559.356,133168.500,122647.021,115273.161,106292.778,98632.721,94324.550,87274.749,82759.274,76954.750,73004.145,68351.473,63794.502,74034.370,69269.992,64853.390,61343.487
126.3,0.000,0.000,93892.198,252291.267,224021.166,206230.243,191235.181,177570.323,164076.663,152092.020,139602.686,129186.945,122800.120,111459.131,105032.559,98361.267,92702.035,86391.145,81277.287,75544.568,71797.132,66382.210,77406.887,71989.875,69454.917,65453.491
131.0,0.000,0.000,65067.004,260130.131,230506.379,212331.443,197325.854,181440.985,171544.259,157436.785,145780.958,134085.496,127069.850,116311.316,109221.974,103225.552,97874.624,90784.877,85871.107,79478.787,76061.607,69853.678,81793.569,77067.420,73025.973,68124.894
135.8,0.000,0.000,52263.284,260231.665,235145.318,217729.247,202867.064,184419.181,174629.606,162732.817,150276.538,139943.409,130030.580,120707.380,112188.649,106979.780,101849.250,94466.771,89568.560,84070.351,79920.268,74263.005,86871.636,80966.535,76653.442,73025.617
140.7,0.000,1.964,52583.796,260789.228,237368.376,218233.866,204350.012,189041.381,177161.296,165057.500,151817.017,144023.540,133008.555,122498.639,115846.627,109568.913,103701.183,98970.741,91960.996,87342.923,81196.619,76100.302,89114.752,83105.543,79307.314,75730.366
145.9,5.882,0.000,64648.435,260249.917,234155.043,219188.827,203622.992,190550.792,178843.119,167040.729,154684.963,144069.765,134765.188,124123.380,117931.690,112967.915,106167.379,98776.986,94528.148,88493.894,82908.618,78268.681,92161.294,85812.107,80559.766,77671.496
151.2,0.000,1.966,83796.716,255044.519,234098.686,217866.412,204159.595,189689.988,176851.027,165701.662,155244.278,144294.903,135811.666,126140.845,118424.136,113632.588,107639.636,101775.641,96779.854,90274.540,85335.949,78742.938,93871.576,87978.817,83178.777,79499.244
156.8,0.000,0.000,107663.992,248871.351,226976.049,212593.258,200804.734,185815.986,176178.460,164376.863,153068.616,143953.360,134885.969,126508.583,117415.131,113720.002,107029.074,101316.340,95715.979,90546.287,86271.182,80316.825,94821.383,88312.312,84320.800,80436.489
162.5,1.969,0.000,135198.393,239181.881,222848.147,207776.870,194808.187,182595.113,171287.197,160396.753,150810.743,142473.138,132568.052,123645.908,116681.510,112286.116,107053.251,100632.478,95677.537,89269.388,85880.461,80573.972,96124.024,89529.732,84763.724,81266.231
168.5,0.000,0.000,160761.785,229492.353,210460.405,199701.621,188893.474,175041.779,167215.953,156470.076,146941.906,138074.644,128182.471,119460.750,114362.704,111072.867,104189.532,99877.705,94866.770,89006.739,85029.139,79224.063,93675.113,88777.571,84998.053,80013.124
174.7,0.000,1.981,174238.621,215882.362,200014.913,189884.959,178553.875,167391.477,158723.407,148067.251,141197.473,134138.589,124571.961,116559.650,111151.694,106528.251,101423.015,96410.270,91934.286,86737.445,84064.789,77726.276,91261.556,87664.219,83759.949,78504.132
