Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_AgedSmoke_LRH_20230512.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Date,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23,05/12/23
Start Time,10:20:00,10:23:00,10:26:01,10:29:00,10:32:00,10:35:00,10:38:00,10:41:00,10:44:00,10:47:00,10:50:01,10:53:00,10:56:00,10:59:00,11:02:01,11:05:00,11:08:00,11:11:00,11:14:00,11:17:00,11:20:01,11:23:00,11:26:00,11:29:00,11:32:00,11:35:00,11:38:01,11:41:00,11:44:01,11:47:00,11:50:01
Diameter Midpoint
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,11.1771,11.1771,11.1638,11.1816,11.1711,11.1839,11.1825,11.1784,11.162,11.177,11.1569,11.1693,11.1446,11.1542,11.1624,11.162,11.1629,11.1556,11.1548,11.1434,11.1594,11.1425,11.1357,11.1375,11.1311,11.1247,11.1269,11.126,11.1492,11.1401,11.1437
High Voltage,9100.57,9100.57,9096.42,9099.48,9095.8,9096.12,9095.88,9095.18,9092.35,9094.94,9089.61,9091.73,9087.49,9089.14,9090.56,9092.35,9094.39,9095,9098.6,9098.5,9103.13,9102.09,9100.9,9099.35,9096.37,9093.39,9090.04,9088.01,9092.03,9088.58,9091.08
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92,573.92
Median(nm),46.2575,33.5247,389.646,40.606,27.5855,101.245,110.59,117.535,122.065,126.189,128.385,130.813,133.275,135.41,137.462,139.529,141.607,142.642,143.819,145.023,145.809,147.585,149.069,149.942,151.312,152.144,153.029,154.491,154.928,155.879,156.905
Mean(nm),63.8701,47.5911,289.968,96.9033,30.3629,112.863,118.198,125.9,130.876,135.434,138.016,140.71,143.208,145.617,147.899,150.066,152.272,153.488,154.74,156.191,157.153,159.029,160.505,161.458,163.036,163.906,164.926,166.575,167.052,168.097,169.026
Geo. Mean(nm),52.0926,41.6844,179.428,61.0888,26.971,97.8891,100.546,110.293,116.382,121.551,124.608,127.818,130.138,132.628,134.916,137.114,139.266,140.48,141.776,143.168,144.037,145.823,147.259,148.192,149.647,150.531,151.452,152.939,153.457,154.358,155.303
Mode(nm),26.896,29.9614,495.807,27.8813,18.7688,94.7464,126.346,130.975,126.346,130.975,126.346,135.773,140.746,145.902,145.902,145.902,145.902,145.902,145.902,140.746,145.902,145.902,151.247,151.247,145.902,151.247,156.788,156.788,162.531,156.788,168.485
Geo. Std. Dev.,1.81154,1.5805,3.20146,2.39546,1.55398,1.72977,1.84275,1.72477,1.6611,1.62171,1.59519,1.56842,1.56691,1.55661,1.54981,1.54269,1.53848,1.53504,1.53048,1.52816,1.52791,1.52601,1.5237,1.52203,1.52168,1.51902,1.51971,1.51989,1.51736,1.51892,1.51676
Total Concentration(#/cm³),0.933605,1.07805,1.52794,1.22356,0.93892,792576,568612,445178,376341,332363,292102,260190,240447,221785,204541,190897,177785,166959,156028,145894,137084,127895,121053,114829,109573,104268,98098.6,94306.4,90319.1,85021.7,80906.6
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
