Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_AgedSmoke_MRH_20230524_dryerNodryer.S80
Classifier Model,3071
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Date,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23,05/24/23
Start Time,11:50:00,11:53:00,11:56:00,11:59:00,12:02:00,12:05:00,12:08:00,12:11:00,12:14:00,12:17:00,12:20:00,12:23:00,12:26:00,12:29:00,12:32:00,12:35:00,12:38:00,12:41:00,12:44:00,12:47:00,12:50:00,12:53:00,12:56:00,12:59:00,13:02:00,13:05:00,13:08:00
Diameter Midpoint
322.0,6.44078,12.8816,2473.47,1908.68,2067.52,1851.57,2107.32,2338.27,1987.93,2140.22,2035.88,2186.59,1904.84,2202.89,2203.47,2052.59,1966.87,2177.27,2242.83,2095.28,2238.38,2429.86,2337.2,2105.83,2265.15,2135.76,2231.72
333.8,0,26.2046,1251.28,1269.97,1182.46,1208.29,1293.4,1229.03,1263.21,1371.54,1297.44,1182.56,1170.07,1336.52,1201.12,1356.25,1323.88,1325.69,1397.03,1353.68,1299.62,1330.58,1239.6,1190.81,1352.88,1130.95,1250.15
346.0,6.6259,6.6259,784.579,537.042,729.24,664.52,613.311,659.268,694.313,656.049,835.072,778.33,706.772,715.55,650.735,703.135,760.948,702.949,808.704,832.083,838.285,745.993,635.52,830.818,765.824,826.831,763.861
358.7,6.74318,6.74318,495.377,321.034,361.32,507.726,582.127,398.447,353.44,419.631,495.367,430.262,356.191,453.53,368.063,505.295,434.731,461.331,379.276,391.521,457.339,423.623,584.175,506.051,555.301,400.642,445.796
371.8,13.7298,0,212.118,269.651,160.328,119.61,243.635,202.445,254.95,188.487,214.776,271.094,237.35,238.977,243.428,191.974,192.673,221.413,271.446,217.926,240.028,201.518,226.998,198.259,268.908,203.497,251.779
385.4,0,0,112.161,106.527,78.7965,117.782,161.974,115.176,66.0576,153.325,59.8515,130.229,129.765,141.02,81.6974,187.817,68.3782,111.983,103.921,162.458,110.913,53.3246,81.29,177.512,206.471,81.29,124.895
399.5,7.07738,7.07738,38.184,64.7805,83.6712,29.3936,75.11,58.7871,114.322,59.8815,67.7509,36.4813,92.0059,42.4643,87.107,30.488,70.7945,64.7805,65.8645,50.6361,37.555,43.5587,50.6257,35.3869,52.7938,71.8682,87.0966
414.2,7.21226,7.21226,5.29918,14.4245,14.4245,43.2736,22.1836,7.21226,36.6081,58.2343,12.5114,7.20171,15.5181,36.0613,58.7811,28.8385,43.7992,50.4858,28.8491,57.6876,14.9713,43.263,21.6368,28.8491,36.0613,36.0508,23.2771
429.4,0,0,14.7052,22.5873,22.5873,22.0578,36.7351,14.7052,28.853,28.853,7.35261,36.763,35.6482,14.7052,36.7072,14.7052,14.1478,14.7052,0,7.35261,21.5004,14.7052,22.0578,0,15.2347,7.35261,27.7382
445.1,7.44841,7.44841,7.44841,29.2572,29.2572,0,14.3026,14.839,14.839,22.3452,7.44841,7.44841,14.8968,7.44841,21.2724,22.2874,0,0,7.44841,7.44841,22.2874,0,7.39062,14.8968,14.3604,7.44841,0
461.4,0,0,0,0,0,7.59861,7.65757,0.0589538,0.0589538,7.59861,7.59861,0,7.59861,0,7.59861,0.0589538,7.59861,0,15.1972,7.59861,0.0589538,0,0.0589538,7.59861,0,0,0
478.3,0,0,7.75522,7.75522,7.75522,0,0,0,7.75522,7.75522,0,0,0,0,0,0,0,7.75522,23.2656,15.5104,0,0,0,7.75522,0,0,0
495.8,7.86247,0,0,0,7.86247,0,7.86247,7.86247,2.50594,0,0,0,0,0,7.86247,7.86247,7.86247,7.86247,0,7.86247,0,0,0,7.86247,0,0,0
514.0,0,0,0,8.03067,0,0,0,0,21.5325,0,0,0,0,0,0,0,0,0,8.03067,0,0,0,0,0,0,0,0
532.8,0,0,8.1461,0,0,0,0,0,0,0,0,8.1461,0,0,0,0,0,0,8.1461,0,0,0,0,8.1461,0,0,0
552.3,0,0,16.5301,8.26507,0,0,16.5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.5,0,0,8.45177,0,0,0,8.45177,0,0,0,0,0,0,0,0,0,0,0,0,8.45177,0,0,8.45177,0,0,0,0
593.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
