Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230530_2.S80
Classifier Model,3071
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Date,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23,05/30/23
Start Time,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00,14:41:00,14:44:00,14:47:00,14:50:00,14:53:00,14:56:00,14:59:00,15:02:00,15:05:00,15:08:00,15:11:00,15:14:00,15:17:00,15:20:00,15:23:00,15:26:00,15:29:00,15:32:00,15:35:00,15:38:00,15:41:00,15:44:00,15:47:00
Diameter Midpoint
113.4,0,0,0,484356,331140,319379,299751,278726,261266,247078,229859,213325,201518,187595,179878,170693,166336,157884,151535,146065,141509,133338,130935,123896,118263,110566,107529,102535,99637.9,98523.5,94644.9,91688.1,87196.9,82365.1,80360.9,77164,74830.3,73580.7,70046.7,67003.1,63580.4,63190.9
117.6,0,0,0,456912,332140,324286,302195,286652,264038,253374,236831,221450,206909,194335,187078,178564,171351,163039,156878,153163,147014,140135,135431,128095,122978,116928,111324,108070,104115,100629,99930.2,93080.3,89978.1,87273.9,83265.2,80205.2,78435.1,74614.9,69204,68347.2,65711.2,63909.6
121.9,0,0,0,437856,336604,328885,308666,293454,274253,259174,239602,228275,211568,201255,193072,183934,177960,167580,159466,158214,154543,142481,137218,132604,126717,119827,115738,111560,108523,104679,104405,98290.2,95369.6,89059.8,84601.7,83253.8,80736,75886.7,74232.2,70818.6,68965.1,66364.5
126.3,0,0,0,427768,345930,334654,312008,297006,278494,266001,244311,230362,216086,207657,196695,186075,183331,175437,164014,159276,157850,149327,143968,136648,130994,123037,118016,113742,109892,107054,107543,99736.5,94349.1,89382.4,87219,85398.5,82904.9,78522.5,76175.6,71813.8,69514.6,67830.3
131.0,5.34849,0,0,425974,345749,333509,317489,298171,281108,265638,250536,235156,214022,209524,198513,192141,184206,174764,166538,162929,159908,149634,145325,139487,134648,125178,120151,117064,113927,110889,108250,101438,97424.4,92273.6,89318.6,87016.4,83748.2,80996,76217.1,74412.2,71998.3,70606.1
135.8,0,0,0,418443,346598,332701,317900,302312,280475,264677,253387,235957,220038,209288,197770,192382,187757,178618,169801,163571,160749,152893,148523,140727,134696,127006,121798,117410,115082,112835,109086,106183,100733,93183.8,90764.9,87687.7,83818.7,80517,77508.7,74672.8,72209.3,71048.5
140.7,0,0,0,403294,347296,333219,313016,300769,280956,266969,252493,239612,223577,208005,199004,195710,186630,180467,170547,166573,163089,152420,149793,140868,137109,129309,125261,117275,116601,113907,110260,105711,101134,94427.7,90048.1,87256.9,86210.9,82266.1,79621.4,76859.8,72645.5,70660.5
145.9,0,0,0,389908,345177,329823,314337,295732,278136,265795,251512,239102,220616,213240,202130,195517,186488,181703,169997,165654,164597,154277,149362,143696,136103,127634,123901,119402,116213,112858,111452,104937,101092,94135.5,91440.2,87699.6,86859.7,82495.6,77920,74444,73210.9,71003.9
151.2,0,0,0,365702,329296,320941,303915,288100,274196,263994,245769,231768,221382,206170,196854,189213,185232,177447,169984,162258,160685,152092,149163,141149,135939,126670,119893,117556,115465,111283,109266,102764,98133.5,93336.7,91724,85785.4,84660.2,81685.8,77084.5,74848.5,73616.7,69863.5
156.8,5.3628,0,0,348587,324549,312195,297084,280795,266290,255101,239735,225664,212696,201757,191367,189208,180583,176127,169402,158416,156875,149813,144905,137563,133806,124377,118001,117326,112669,110932,109056,101303,96677.5,91686.1,89089.5,83995.6,83794.7,81245.3,76599.7,73198.4,71091.9,69852.9
162.5,0,0,0,338385,314673,299468,286298,272205,259043,249322,231451,218824,205656,195409,186907,182665,175520,172211,165694,154047,153260,148733,143049,133260,129152,122495,117151,114721,112100,107962,106892,99478.4,94387.3,90364.4,86572,83672.3,81505.5,80039.3,74896.3,72810.8,70651.4,68745.7
168.5,0,0,4.96377,336265,300361,283707,274597,263052,245588,236010,223197,207489,196108,187103,180345,174219,170131,164088,157801,149362,148972,140518,137822,129478,124772,117658,113317,109966,108576,103051,102643,96219.2,90184.4,87021.4,85196.3,81926.5,79334.1,75498.5,72974.8,70461.6,69398.4,66666
174.7,5.43262,0,0,325790,285553,267518,256094,246410,233530,226789,211866,199040,190122,181862,171698,167083,163332,154524,150771,143391,142901,135411,131910,125408,122093,114411,108444,107587,104550,100356,97686,93947.8,88995.8,84441.5,81631.8,77166,77314.9,72934.8,70177.2,67884.8,65163,64328.8
181.1,0,0,0,305035,265497,251702,239867,231769,218620,209660,196939,186578,176151,168197,162492,154874,150920,148326,145526,135278,134147,128442,125095,120137,115995,107507,102825,100394,99385.3,96406.2,93912.9,89075.3,84351.3,78622.5,77720.6,74711.9,72210.4,71603,67085.6,65905.5,63466.5,62327.6
187.7,0,5.40125,0,277754,245942,234437,223144,212086,201070,194092,183108,175002,164559,154512,149596,146039,140379,139090,137628,126458,124987,121033,120246,111759,109653,100054,96392.5,95442.4,94626.9,91086.4,87278.1,84084.2,78569.8,76045.2,71772.6,71459.6,68431.5,67545.6,63267.8,60836.4,59618.4,59254.4
194.6,0,0,0,250605,223184,211626,203251,192782,183580,178544,168125,159556,150985,142539,139127,134982,131133,128059,128123,116829,117071,112644,108921,104984,101153,95290.9,89858.6,89756.5,88237,83695.3,80697.4,79135.6,74348.6,70339.8,68597.8,67289.8,64470.7,63265.3,60509.9,58592.5,56198.4,53374.8
201.7,0,0,0,220997,200309,190436,181009,175501,163881,162047,154565,145052,136175,130100,128311,123648,121102,118775,117580,106057,106037,104704,101428,97642.4,94143.2,86291.5,83671.7,82779.9,80502.9,78268.1,73946.8,73781.6,68699.8,65268.5,63102.4,60801,60365.4,58344,54550.7,53940.2,53212.8,51157.6
209.1,0,0,0,190968,179791,172080,161048,155040,147906,144445,136279,130773,123958,117541,115086,110934,108953,106143,107110,97023.4,96859.8,95443.5,93415.8,88290.2,85418.4,78978.7,75995,75370,74110.7,72999.3,68378.4,67262.9,62140.8,58487,58381.7,56276,57285.6,54081.2,50784.1,49763.3,48888.5,47022.1
216.7,0,0,0,169932,156464,149945,141524,138781,131373,127879,119355,114779,110331,105824,100320,97997.1,97760.2,95499.3,94388.2,86591.3,86367.2,85461.3,83747,79339.6,77054.8,71251.4,68858.5,69442.5,68539.5,64136.5,61776.8,61226.7,56790.2,53932.5,52130.5,51478.2,49932.5,48649.1,46738,45099.5,44819.5,44856.9
224.7,0,0,0,149264,135438,128862,123254,119083,113355,111380,106199,99069.5,96801.7,91650,89609.8,87444.9,86620.2,85255.5,84976.7,75427.5,77266.2,76155.9,73813.9,68981.3,68263.2,63819.8,60768.1,61664.3,60493.4,56828.2,54793.8,54254.2,51691.1,48027,48164.1,46785.4,46453.3,43574.8,41547.8,41208.2,40063.8,38623.9
232.9,0,0,0,132730,114776,109370,105568,102620,95177.2,93862.4,89664.5,84215.7,81873.2,78420,77210.4,76066.9,75227.2,75206.1,73732.9,66834.4,68120.6,67066.5,64964,61481.4,60921.2,55063,52981.2,54076.9,53539.1,51326.1,48132.3,48598.9,45625.8,44068.2,42415.4,41909.8,40816.3,39751.3,37225.6,37642.1,35460.9,35530.9
241.4,0,0,0,118006,97108.9,92188.5,88403.9,85667.6,81957.7,81857.4,76642.4,73383.3,69864.7,67485.5,66183.4,65150.1,64837,63950.3,62404.7,58457,59198.7,57518.2,56560.2,53912.6,52565.7,48267.3,47617.9,47208.4,47436.4,43930.1,42667.2,43135.7,39797,38675.6,37376.9,36348.9,36318,35003.6,32157.2,33037.3,31160.1,31333.9
250.3,0,0,0,99345.1,79919.3,76198.7,72982,70567.1,67853.8,66033,63435,60587.7,58641.8,57464.5,55311.1,54505.8,55266.7,54723.8,54419.3,49278.3,50601.9,48107.5,48806.2,46150.5,45875.7,41307.1,40557.6,41399.3,41033.2,38236.6,36434.6,37615.4,34665.7,32486.9,32854.9,31382.7,31232.5,30491.9,29112.9,27754,27855.4,26549.1
259.5,0,0,5.93115,79175.9,64235.2,62766.2,60283.4,56486,54646.5,54067.9,51744.5,49301.9,48038.9,45914.1,46011.7,45649.9,44798.6,46586.6,44873.6,41900.6,41460.9,41312.4,40341.6,39819,38914.9,35621.7,33477.5,34968.3,35008.3,33345.7,30784.1,31861.4,30149,28055.8,27833,27013.2,26994.7,25784.5,24801.2,23989.4,23691.8,23349.3
269.0,0,0,0,63321.3,52671.2,50453,47178.8,45176.8,44245.3,43058,42064.7,41425.7,39309.9,37391.8,36953.2,37138.3,37284.9,37494.6,36763.7,33109.9,34805,34521.6,34108.4,32887.7,31848.3,29939.2,28488.3,28989.6,28812.4,27828.6,25962.9,26072.9,25062,23759.8,23081.7,23265,22157.4,22224.9,20633.5,20609.9,21038.8,20128.9
278.8,0,0,0,49743.5,40482.8,38513.7,37079.5,36495,33690.4,34945.5,33382.6,32130.7,30639.2,29998.2,30071.3,29671.3,29664.1,31127.1,30209.1,27289.6,29124.5,28471.2,27761.9,27029.1,26922.1,24257.7,23698.9,24222.9,24607.5,22693.5,21252.7,22840,20785.1,19204.7,20103.2,19744.8,19042,19818.7,17174.4,17424.7,18272.3,16471.1
289.0,0,0,0,37888.1,31304.9,29413.4,28365.8,28173.3,26498.8,26061.4,25925.9,25200.5,25079,23977.9,23591.5,23175.8,24484.6,24339,24071.8,21698.5,23332.7,22610.4,22124.3,21547.1,21217,20159.5,18876.9,20030,19715.6,19182.7,17547.9,18100.5,17094.2,15804,16056.5,15790.6,15611.3,14913.9,14864.1,14598.1,14326.3,13649.7
299.6,0,0,0,27832.1,23088.2,22581.5,21842.1,20811.3,19964.4,20417.4,19805.4,19374.6,18175.8,18343.7,17867.6,17631.8,18309,19555.1,18587.5,16687.5,18132.5,17679.4,18010.6,17321.6,17200.2,16366.1,15049.7,15312.4,15042.5,15102,14271.8,14849.2,13439.5,13082.4,13250,12939.6,12744.3,12509.9,11574.3,12067,11933.8,11914.6
310.6,0,0,0,20690,17575.3,17096.5,15345.4,16177.8,15317.2,15693.8,14965.2,13870.1,13405.2,13812.4,13963.7,13683,14894.3,15045.8,14352.5,13704.5,14482.9,14067.1,14203.2,13094.2,13224.7,12563.1,11601.2,12246.2,12228.9,11572.5,11528,11754.3,10879.8,9901.92,10271.2,10076.3,10089.2,10100.2,9161.14,9643.49,9649.71,9537.47
322.0,0,0,0,14973.2,12909.1,11543,12036.8,11352.5,10834.7,10858.8,11505.1,10641.9,10389.2,10467.9,10301.5,10279.2,10733.4,11195.7,11342.7,10304.8,11064.6,11020.8,10846.4,10173,10214.8,9582.82,9130.93,9493.47,9646.35,9282.35,9057.79,9239.62,8768.82,8116.92,8128.35,8398.06,8026.59,7406.92,7580.14,7953.62,7863,7377.86
333.8,0,0,0,10738.4,9668.4,8926.13,8528.74,8064.92,7774.93,8055.9,7331.98,7817.04,7821.69,7337.99,7240.79,7518.6,7974.17,8120.65,8447.01,7321.52,8163.62,8032.39,8281.45,7434.54,8095.43,7752.83,7030.25,7182.96,7271.93,6931.41,6748.4,7117.23,7072.53,5909.96,5969.99,6144.15,6582.36,6268.63,5752.97,5908.79,5814.49,6131.54
346.0,0,0,0,7188.35,6279.27,5853.01,5807.75,5794.47,5608.39,5786.12,5480.91,5320.27,5287.29,5284.58,5565.63,5444.41,6018.88,5962.87,6028.18,5343.9,6033.46,5915.76,5852.35,5736.64,5414.13,5658.19,5482.25,5143.86,5473.91,5293.01,4832.79,5135.73,4945.23,4771.18,4493.55,4578.38,4394.28,4737.19,4478.84,4554.48,4534.84,4357.69
358.7,0,0,0,5117.86,4461.06,4247.14,4173.75,3978.12,3575.15,4021.76,3726.07,3683.83,3437.39,3763.66,3405.88,4024.7,4329.57,4595.37,4083.11,3775.01,4221.04,4274.27,4698.11,4033.21,4325.67,3971.42,3902.94,3825.66,3991.76,3962.1,3393.77,4140.55,3727.95,3518.52,3341.3,3406.83,3643.99,3680.11,3170.39,3475.43,3365.87,3555.59
371.8,0,0,0,3653.96,3171.85,2810.75,2780.87,2847.79,2543.06,2678.53,2417.16,2550.6,2524.08,2352.32,2560.42,2624.26,2916.26,3106.82,3155.51,3024.49,2811.63,3274.08,3167.32,3000.51,2967.52,3012.88,2848.37,2724.67,2853.99,2625.96,2936.19,3043.79,2768.54,2755.99,2557.84,2609.32,2707.1,2505.8,2701.37,2636.8,2738.61,2537.93
385.4,0,0,0,2569.85,2417.98,1972.98,1853.72,1983.34,1662.39,1862.07,1818.85,1539.48,1648.63,1738.85,1670.25,1920.71,1906.26,2220.34,2205.8,1941.66,2412.87,2171.8,2204.57,2075.87,2206.73,1962.75,2166.96,1971.83,2135.07,1989.43,1898.83,2384.3,2124.98,1784.3,1875.35,1850.67,1968.71,1944.43,2006.14,1937.07,1877.39,1992.14
399.5,0,0,0,1644.69,1468.57,1338.19,1281.15,1252.02,1208.65,1052.88,1114.85,1128.61,1042.07,1107.2,1189.56,1242.92,1136.22,1331.72,1323.49,1146.57,1260.34,1416.12,1573.65,1273.17,1560.38,1523.61,1391.8,1591.28,1353.25,1422.26,1454.17,1447.61,1140.77,1191.71,1166.61,1303.87,1333.73,1491.75,1390.36,1180.17,1325.75,1245.63
414.2,0,0,0,1164.33,969.251,870.823,738.5,814.198,783.161,674.494,641.84,734.337,906.885,711.06,812.578,776.528,915.169,988.743,1073.28,931.213,1012.88,938.825,988.932,989.836,1024.96,870.581,1122.14,955.762,987.86,891.094,879.129,987.302,919.111,817.625,1071.62,893.564,1015.02,975.695,786.516,886.856,1035.55,845.234
429.4,0,0,0,789.483,623.132,593.164,615.779,563.168,415.169,439.373,442.02,458.671,474.993,548.575,518.077,577.957,598.872,554.483,591.018,568.319,568.101,682.036,684.902,585.366,717.489,629.927,622.101,683.597,546.317,599.959,599.931,675.575,484.575,692.065,667.805,599.931,593.694,568.157,651.873,751.661,623.689,753.166
445.1,0,0,0,443.992,413.719,353.959,436.065,301.399,178.168,236.146,292.878,303.66,339.714,303.66,318.92,332.917,377.014,366.462,437.616,383.983,433.803,385.304,362.653,423.371,471.219,532.836,407.88,450.309,451.803,339.12,524.678,448.337,421.704,398.402,391.49,465.322,539.69,405.256,389.228,407.938,540.285,464.133
461.4,0,0,0,362.517,233.282,227.086,238.429,208.093,141.981,163.551,158.581,172.434,212.997,204.055,114.274,225.624,211.712,247.135,268.882,277.589,285.364,227.145,202.887,194.004,211.653,242.166,277.648,354.978,243.568,292.963,269.059,409.217,337.211,366.261,258.655,263.676,282.912,305.531,313.189,278.815,366.438,384.146
478.3,0,0,0,301.958,221.408,170.627,172.622,129.088,146.854,145.107,117.579,162.364,115.09,176.623,91.8241,142.096,150.36,171.371,213.157,155.86,124.839,178.383,179.634,154.622,130.092,189.136,149.864,131.343,159.862,269.19,118.335,173.625,130.848,170.875,198.39,187.389,222.164,173.873,222.164,241.676,158.363,266.193
495.8,0,0,0,165.301,194.089,82.3863,149.576,70.7622,105.251,118.659,55.0373,73.8016,58.7989,73.8016,71.6732,104.718,55.7595,144.564,90.2487,131.345,139.207,113.836,84.8922,98.3,94.5384,139.741,98.1112,162.795,131.345,29.6661,160.289,87.2094,105.44,63.622,99.8949,137.424,79.8803,128.494,158.16,161.011,168.151,182.092
514.0,0,0,0,163.177,79.9666,85.0818,83.2183,55.8667,40.1534,53.6551,39.8053,40.1534,21.5325,8.03067,72.628,61.3378,21.5325,47.836,109.87,69.7165,69.7165,101.491,82.8702,72.628,83.2183,71.58,108.478,77.7472,85.7778,72.276,55.8667,85.7778,66.8089,69.7165,61.6858,45.2764,87.9894,104.403,96.7201,61.6858,64.2454,79.2626
532.8,0,8.1461,0,86.1263,41.7896,82.1671,90.5638,65.5219,32.5844,45.0427,37.2497,48.8766,40.7305,24.4383,16.2922,45.3958,40.7305,41.5619,57.0227,24.9167,57.0227,32.9374,32.9374,12.4583,53.1888,86.4793,22.0165,24.4383,93.9194,65.1688,8.49913,53.1888,49.2296,32.5844,45.0427,49.2296,24.7913,57.3758,24.4383,65.6472,21.0828,74.374
552.3,0,0,0,53.8017,75.0284,41.6467,57.2062,24.7952,25.438,36.9502,20.42,0,33.0603,0,41.3254,36.9502,8.26507,49.4265,16.5301,7.77974,8.26507,16.8515,41.3254,20.42,28.6851,28.6851,45.2152,16.5301,53.4803,16.5301,8.26507,28.6851,16.5301,8.26507,28.6851,25.1166,41.6467,25.1166,49.9118,40.84,36.4648,24.7952
572.5,0,0,0,41.9302,41.6016,12.2413,25.0267,16.9035,16.2463,42.2588,16.9035,12.5699,8.45177,8.45177,16.9035,25.3553,0,16.5749,50.7106,8.45177,25.3553,25.0267,50.7106,8.45177,8.45177,50.7106,0,25.3553,50.7106,33.8071,16.9035,33.8071,33.8071,37.9252,0,33.4784,29.1448,41.9302,50.382,16.9035,8.45177,16.9035
593.5,0,8.58027,0,25.7408,24.6808,29.0802,25.7408,25.7408,0,0,25.7408,20.5,17.1605,16.1005,24.6808,0,25.7408,8.58027,0,8.58027,8.58027,24.6808,17.1605,17.1605,8.58027,8.58027,8.58027,25.7408,8.58027,8.58027,8.58027,17.1605,16.1005,12.9797,0,17.1605,29.0802,17.1605,8.58027,0,17.1605,0
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228
High Voltage,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091
Median(nm),21.2111,530.205,255.632,33.5751,77.4938,89.4796,97.1084,102.892,107.08,110.699,113.274,115.556,117.166,119.228,120.846,122.594,124.209,125.847,127.146,126.425,128.234,129.195,129.61,129.871,130.643,130.441,130.472,131.473,132.704,132.508,132.514,133.388,133.025,132.318,133.073,133,134.03,134.188,133.924,134.375,134.793,135.158
Mean(nm),79.6615,398.083,218.009,67.6891,93.0528,101.002,106.503,111.089,114.527,117.749,120.135,122.197,123.946,125.812,127.545,129.233,130.979,132.744,134.165,133.49,135.274,136.388,136.828,137.16,138.092,137.96,138.085,139.368,140.411,140.245,140.198,141.534,141.142,140.613,141.366,141.667,142.695,142.851,142.622,143.37,143.87,144.259
Geo. Mean(nm),50.2811,322.797,213.126,51.4026,74.0177,82.8265,89.0966,94.3146,98.3833,102.009,104.792,107.217,109.211,111.386,113.302,115.182,117.009,118.826,120.311,120.026,121.719,122.817,123.192,123.65,124.568,124.517,124.729,126.013,126.973,126.984,127.15,128.203,127.927,127.403,128.065,128.299,129.427,129.474,129.283,129.975,130.405,130.808
Mode(nm),20.908,593.523,259.455,28.9026,140.746,126.346,135.773,135.773,130.975,140.746,135.773,140.746,140.746,145.902,145.902,140.746,135.773,145.902,140.746,140.746,145.902,145.902,140.746,145.902,140.746,140.746,140.746,145.902,140.746,140.746,145.902,135.773,140.746,140.746,151.247,145.902,145.902,145.902,140.746,140.746,151.247,135.773
Geo. Std. Dev.,2.69617,2.04619,1.23988,2.02698,2.0143,1.93062,1.86998,1.82341,1.7837,1.75471,1.73072,1.70904,1.69324,1.67524,1.66272,1.6501,1.64128,1.63316,1.62671,1.61556,1.6133,1.60993,1.61097,1.60549,1.60318,1.60005,1.59699,1.59248,1.59308,1.58749,1.58103,1.58495,1.58251,1.58348,1.58427,1.58487,1.57871,1.58133,1.58065,1.57956,1.57986,1.57848
