Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_HRH_20230412.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Date,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23,04/12/23
Start Time,10:55:00,10:58:01,11:01:00,11:04:01,11:07:00,11:10:01,11:13:00,11:16:01,11:19:00,11:22:01,11:25:00,11:28:01,11:31:00,11:34:01,11:37:00,11:40:01,11:43:00,11:46:01,11:49:00,11:52:01,11:55:00,11:58:01,12:01:00,12:04:01,12:07:00
Diameter Midpoint
269.0,0,261.177,0,22198.8,19396.3,17690.5,23857.6,15296.7,16681.7,15011.7,12148.3,11287.7,11089.9,13644.4,8183.3,9897.16,8379.93,12986.8,6897.32,6774.34,6025.06,7354.53,5358.01,6192.76,4899.06
278.8,0,0,0,19397.5,14714.2,15348.2,18695.1,12895.5,13850,13234.4,9377.97,9512.75,8706.06,11349.6,6505.68,7690.67,7078.39,10794,5196.79,5746.04,5307.25,5257.36,4913.66,4893.25,4013.95
289.0,0,270.157,0,17760,12194.8,12168.2,15016.3,11319.1,11424.8,11795.6,8032.41,6735.81,7399.34,9073.99,6207.89,6056.04,5313.17,7843.22,3970.32,4558.29,4475.66,5365.67,3698.33,4474.54,2860.29
299.6,291.144,367.677,0,13175.8,10131.6,9187.78,12223.4,8621.79,9471.84,9443.12,6975.02,6121.44,6124.44,7546.12,5472.74,5124.09,3888.85,6408.53,3485.47,3923.16,3272.24,3621.96,2779.11,3009.74,2529.38
310.6,596.966,290.384,208.491,10356.5,8659.88,7988.16,9121.95,6916.06,7768.31,7717.45,5928.91,5074.47,5165.28,5747.92,4991.31,4031.45,3891.19,5322.7,2968.37,2574.48,3435.86,3156.49,2880.41,2772.24,2659.28
322.0,0,657.95,473.354,6951.81,6628.84,6039.69,7879.25,5453.36,6644.23,5541.55,4305.7,4225.83,4043.57,4874.61,3447.19,3265.57,3093.84,3520.16,2772.73,2192.96,2194.11,2697.28,1878.47,2512.93,1696.59
333.8,192.754,259.133,81.8909,5649.29,5090.59,5078.83,5548.91,4496.61,4891.51,4569.31,3256.86,3289.56,3592.12,4034.07,2454.49,2534.94,2568.96,3043.8,1708.13,1614.51,1866.1,1650.93,1286.23,2292.92,1290.32
346.0,136.199,124.927,349.132,4391.38,3125.36,3064.11,3540.68,3189.27,3506.92,2896.06,2843.98,2162.63,2466.08,3483.7,1967.41,2266.93,1493.03,2230.72,1502.07,1032.55,1291.58,1151.03,834.598,1451.93,1212.7
358.7,0,387.034,229.082,3184.51,2152.07,2121.3,3630.47,2201.06,2864.38,2075.86,1605.69,2299.04,1810.16,2211.82,1394.88,1603.91,1279.32,1596.49,1253.08,1219.78,1138.08,1367.82,1798.88,1250.2,693.383
371.8,0,148.529,0,2426.83,1601.99,2068.09,1972.5,2000.39,1828.68,1918.89,1569.49,1569.96,1665.83,1484.59,934.607,811.229,556.081,1359.78,674.178,762.481,596.869,499.443,808.44,927.6,1320.99
385.4,40.3876,611.827,287.662,1799.61,1121.01,1469.89,1727.66,1055.94,1644.1,1519.05,831.482,347.429,808.335,1152.45,875.05,854.071,611.435,913.764,744.801,590.252,196.973,643.934,434.287,768.997,471.953
399.5,0,355.189,622.818,1257.44,1096.02,1008.56,853.826,1022.93,1248.54,782.52,987.184,582.99,786.297,684.953,699.334,997.262,419.532,1008.3,820.087,440.335,260.252,325.553,823.97,434.59,141.293
414.2,744.934,351.484,322.6,1337.81,824.991,1132.25,896.635,839.097,764.131,842.169,902.297,890.581,896.746,700.678,514.812,693.934,663.203,637.66,988.764,439.678,417.702,673.299,1001.92,925.85,514.673
429.4,1284.81,463.026,1537.58,1152.68,1359.58,1202.88,944.366,1105.65,1104.24,795.191,734.882,761.613,760.709,591.316,1039.69,1038.2,978.207,686.758,551.435,989.194,1163.18,744.523,797.248,812.986,1034.54
445.1,420.367,487.398,2966.75,658.963,791.554,653.067,770.512,780.603,861.532,454.477,638.702,550.987,571.781,547.862,1034.31,851.672,915.378,582.787,588.278,1044.9,1061.22,773.549,533.385,717.712,596.042
461.4,815.811,973.52,1722.18,949.906,607.06,639.453,738.914,914.04,487.245,887.305,331.92,1075.84,332.951,676.497,682.556,1402.9,464.144,449.531,655.164,719.696,1022.88,1092.04,349.1,387.811,400.568
478.3,743.673,311.142,853.283,430.775,1007.7,971.595,759.402,266.729,1124.67,517.79,1439.29,509.612,1140.48,373.172,502.792,1223.37,562.833,466.83,891.279,1338.05,956.381,1047.42,882.108,760.444,1001.75
495.8,201.707,847.304,1153.53,693.074,860.632,718.967,803.712,436.397,1028.84,428.611,389.102,419.659,459.027,553.279,685.932,501.776,1120.14,641.927,864.688,716.23,1237.72,658.724,576.109,1012.98,1186.4
514.0,252.558,391.828,728.174,564.183,607.2,721.998,425.033,410.946,817.826,357.202,208.237,626.856,1177.93,407.684,636.694,437.308,1299.58,805.786,824.148,1349.44,1011.55,1100.31,1099.74,726.201,296.15
532.8,582.338,449.231,686.145,299.982,368.933,293.729,824.8,918.442,474.221,432.171,398.735,705.261,321.881,814.175,520.214,598.375,786.163,329.353,1126.01,1548.13,1039.04,800.865,618.244,1314.93,771.837
552.3,870.452,485.993,416.287,661.231,705.731,972.15,331.962,438.971,180.409,515.592,407.801,487.356,923.936,462.642,671.228,469.944,564.424,933.215,459.051,2162.08,1200.42,1468.04,764.32,420.334,887.196
572.5,337.56,1105.46,850.943,1512.67,489.474,894.064,523.46,142.567,371.075,570.499,478.356,316.387,383.156,882.847,1156.12,555.81,1130.61,748.883,1027.66,1331.77,1285.97,1056.91,471.85,305.612,931.857
593.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,11.0786,11.0868,11.0494,11.0658,11.0904,11.0795,11.0845,11.0745,11.0695,11.0622,11.0622,11.0613,11.0627,11.0613,11.0554,11.0691,11.0736,11.0554,11.0572,11.0663,11.0627,11.0718,11.0732,11.0609,11.0394
High Voltage,9083.5,9084.94,9080.26,9083.14,9087.44,9085.53,9088.28,9088.39,9085.65,9086.24,9086.24,9084.21,9084.45,9084.21,9085.04,9087.44,9086.37,9085.04,9083.49,9086.96,9084.45,9087.92,9088.16,9086,9080.37
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303,573.303
Median(nm),31.6283,34.4401,32.5907,140.631,132.306,137.748,154.724,143.301,146.911,147.355,142.51,141.762,149.905,148.377,141.619,139.791,140.385,151.248,133.864,135.611,141.082,145.957,138.76,144.367,136.851
Mean(nm),85.1931,94.7759,102.144,149.457,141.098,144.782,152.315,149.12,152.688,152.644,147.708,147.443,154.653,153.387,146.437,147.098,145.24,158.546,143.857,143.886,145.015,149.375,145.108,146.945,142.629
Geo. Mean(nm),45.3775,49.5942,48.5502,133.206,119.961,126.743,131.341,127.971,132.41,132.479,126.993,125.406,133.116,132.21,122.06,120.83,119.166,130.589,120.252,116.112,113.121,119.679,116.895,116.422,111.49
Mode(nm),16.8485,22.4679,16.2531,151.247,162.531,156.788,181.056,156.788,174.658,174.658,162.531,174.658,174.658,162.531,156.788,209.08,156.788,241.442,156.788,156.788,145.902,162.531,156.788,174.658,168.485
Geo. Std. Dev.,2.68695,2.79151,2.99275,1.67488,1.84921,1.74947,1.81727,1.84328,1.80129,1.8043,1.83056,1.88074,1.84105,1.84093,1.96419,2.01765,2.03352,2.03096,1.9427,2.07497,2.22682,2.13801,2.1011,2.16939,2.21177
Total Concentration(#/cm³),1317.04,1312.6,1497.66,32176.2,25357.2,26951.4,29074.4,19150.8,20262.8,19245.5,15949,14845,13310.6,16499.3,12245.6,11318.5,11686.9,10112.8,10361.1,10202,8789.77,9349.73,7807.71,8087.93,7256.42
Comment,,,,,,,,,,,,,,,,,,,,,,,,,
