Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230531_2.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23
Start Time,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00
Diameter Midpoint
 46.1,547.837,27.2536,32.3416,184098,307750,221220,176035,142156,115827,96392.5,79692.9,67276,57560,48818,41291.1,36648.7,32953.5,27581,25762.2,22700.5,20400.3,17397.8,15852.2,15644.6,13621.3,11554.1,10749.6,9814.84
 47.8,577.155,55.9649,27.3663,253811,328536,245410,193223,154929,126825,105509,88417.2,76592.6,64551.6,54336,48195,42287.1,36152.9,34061.8,29644.2,25222,23789.7,21975.5,20065.3,17681.1,15689.3,14847.2,12562.2,12130.3
 49.6,688.641,0,53.8821,391536,354072,268008,211728,171245,142151,119730,100872,85314.1,74556.3,64844.2,55620.4,50388,44215.1,39406.4,33995.3,31569.7,28659.7,25846.5,23074,20357.3,19849.2,17539.4,16778.9,14483.1
 51.4,626.182,3.93264,23.9885,531523,381703,286444,229725,187367,156397,131773,112872,96731.9,82822.8,72492.5,64968.5,56261.1,50447.7,46255.8,41105.1,36018,32684.2,30928.1,26942.8,25121.6,22417.3,21473.9,19099.9,17528.5
 53.3,543.334,48.7498,9.70108,655523,405119,314174,252661,207827,172558,146427,124292,109990,96537.5,82425.2,74042.2,64244.4,57157.5,53986.9,46396.9,43469.3,38352.6,34606,30450,29709.8,26655.4,25536.2,22874.4,19884.7
 55.2,159.273,18.7209,4.50625,792854,431042,335622,273557,225632,191033,160734,139120,122284,106583,93057.3,83175.9,73786.6,63255.7,60578.6,52657.9,47477.9,45073.4,41081.3,36173.4,32877.2,30650.8,29123.3,25334.7,23374
 57.3,52.3354,25.9642,0,889150,465030,363548,296374,246770,206821,179820,151779,135541,118964,105479,92984.6,81936.3,72578.5,67389.7,60458.7,55364.5,50095.3,46927,41610.7,37649.6,35385.5,31881.7,29942.1,28012.9
 59.4,75.821,44.4085,37.7404,948184,496808,391373,323179,273059,228849,196525,170153,150081,132560,115348,104734,93316.3,83325.7,77350,69786.8,63254.9,57267.8,52510.9,48709.2,44455.2,41742.8,36465.9,34749.1,32086.9
 61.5,63.7586,19.3949,15.9046,1.00901e+006,528499,422929,347274,290762,247965,212803,184994,166017,145713,129519,118141,104532,93303.5,86758.8,78407.3,73018.3,65360.1,59021.9,54143.6,50734.9,46566.6,41638.3,38436.4,37261.6
 63.8,61.2594,3.50176,5.72447,1.03593e+006,563975,451004,375739,315427,266918,236090,205322,181451,158557,144485,130679,118111,104218,95851.8,86494.4,78380,74627,68517.1,64425.7,58544.8,53928.6,48376.4,45742.2,42001.2
