Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230323.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
Date,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23,03/23/23
Start Time,11:00:00,11:03:00,11:06:00,11:09:00,11:12:00,11:15:00,11:18:00,11:21:00,11:24:00,11:27:00,11:30:00,11:33:00,11:36:00,11:39:00,11:42:00,11:45:01,11:48:00,11:51:00,11:54:00,11:57:00,12:00:00,12:03:00,12:06:00,12:09:00,12:12:00,12:15:00,12:18:00,12:21:00,12:24:00,12:27:00,12:30:00,12:33:00,12:36:00,12:39:00,12:42:00,12:45:00,12:48:00,12:51:00,12:54:00,12:57:00,13:00:00
Diameter Midpoint
 82.0,0,315122,256064,221615,197732,171648,150092,133863,117913,135621,118407,98084.4,93996.4,83379.7,75968.4,65896.9,60166.7,56137.1,52041.3,48642.4,43939.9,41859.7,38548.6,35832.6,38495.9,36101.5,32632.3,30380.8,27692,27189.6,25217,23914.9,22878.8,22523.6,23362,21654.9,19487.7,18889.4,17392.1,16373.5,15832.3
 85.1,0,344874,264736,233870,210503,183157,160519,145650,128188,147006,128527,107862,104221,92923.6,81675.8,74157.6,67343,61715.5,58366.5,55689.7,49918.7,47012.7,44528,41365.1,44403.7,40636.5,36522,34652.3,31926,30670,28718.5,26863.9,25048.5,25524.9,26300,24407.9,23133.9,21329.5,20321.3,18245.1,18066.8
 88.2,0,367887,277482,248170,221734,194942,174196,157031,134061,161888,141601,117827,114541,101418,89821.3,81321,75250,68820.6,65476.2,61432.9,56247.1,53562.4,50114.5,46595.3,49364.5,46791.5,41922.4,40180.6,36590.5,34321.3,32492.3,30615.2,29550.1,29416.2,30262.7,27288.8,25718.4,26264.5,23178.3,20843.4,20056.9
 91.4,0,373611,287521,259238,230215,205179,182013,167583,151859,173565,153063,128394,124652,110520,97704.8,87948.4,82178.3,75274,71535.3,66691.7,60800.9,57900.3,55988.8,51211.2,54406.6,51314.7,46245.1,44340,40585.9,38260.9,35639.1,34395.3,32336.1,32832.8,33004.9,30819.1,29338.7,28359.5,25743.9,23243.8,23324.6
 94.7,0,371245,294773,270885,241422,218874,194718,177000,163369,183914,162029,138165,134302,119420,108630,97436.5,89278.1,82994.4,78407.3,75227.7,69767.7,65432.2,61799.7,57502.7,61353.1,57006.5,51318.3,48566.7,44676.1,42578.4,40487.6,38723.2,36086.2,36927.5,37626.4,34259.1,33122.9,32463.9,28745.1,26105.9,25198.1
 98.2,0,378839,307277,277705,253745,229474,201002,187442,172017,196569,173531,148527,144151,128025,115487,105909,97275.8,90354.2,86763.2,82004.4,75025.4,71858.9,66972.7,61585.5,66737.9,62762.1,56081.6,53236.9,50040.6,47388.8,44055.9,42205.7,39610.6,40842.2,41978.5,38828.8,37262.1,34803.8,32226.4,28961.5,28574.7
101.8,0,383116,312337,286515,258613,237570,213304,196338,180348,209586,184576,158834,155124,137949,123280,114685,104608,97280.5,93126.6,87748.7,79552.1,75843.7,72733.6,68533.2,74130.6,68146.7,62646.2,58421,54568,51364.4,48962.9,46501.4,44115.2,44950,44504,42187.2,40741.9,38357.8,35445,32302.9,31340.8
105.5,0,384305,320610,292956,268260,243890,222678,207109,189895,220026,193033,167457,162918,146643,132625,122514,111983,104647,101950,94711.4,86468.6,82349.9,78337,73936.9,79095.2,72494.8,66740.7,63847.8,59166.3,56492.3,53032.9,50403.9,48460.6,47544.2,49469.7,45896.4,42864.3,41330.1,37963.2,34848.7,34122.1
109.4,0,382459,324496,300654,276656,252258,229655,211610,195840,226952,205421,174693,170426,153985,140081,128510,118530,109413,105081,100269,91788.8,85752.9,83535.8,78896,82447.5,78537.8,72244.7,67230.8,63019.2,62204.7,56553.8,54095.3,51293.8,51405,52212.9,48414.4,47312,45578.8,41489.2,37956.4,35956.3
113.4,0,379635,326340,302392,279778,257619,237588,218015,204579,238424,211990,182491,180026,162261,146437,135746,124976,114891,111826,105578,98277.3,92773.5,89178.5,83067.5,88273.8,83146,76714.2,72221.9,67744.4,64362.7,61297.4,56887,55000.5,55664.3,56034.4,53154.8,49718.5,48709.9,44931.9,41616.4,40045.8
117.6,0,374805,327947,298007,285893,262357,240962,222921,208708,244569,215756,187827,185982,164920,149453,141862,130755,121251,115914,109327,101844,98405.7,92760.6,87729.3,95352.3,87229.7,79154.9,75350.6,71174.9,69108.4,63310,59776,57871.1,59488.8,60465.6,55970.7,53878.9,50661.9,46914,43531.1,41129.6
121.9,0,363528,324642,302713,285746,264822,246321,226533,212083,249907,222151,192254,191622,172373,154674,145885,134897,126670,120458,113758,106832,101677,96428.9,92293.5,98259.4,89588.7,83854.8,79808.2,74877.2,71502.9,65955.9,63378.1,60411.5,61940.6,61922.2,59013.5,57153.5,54555,49600.2,46119.9,43497.1
126.3,0,354051,323913,299794,283273,267044,246562,228830,212764,255009,225418,194305,194386,177564,158712,149648,138705,131216,124318,118856,111709,105658,99699.2,95236.6,100756,94808.6,87278,82695.7,78730.6,72933.6,69954.9,67009.3,63424.7,65498.8,65816.6,61062.5,58842.8,55437.9,51308.1,47436.3,45841.2
131.0,0,350752,317323,298095,280935,266771,246379,229014,213461,257613,228463,198499,199980,177270,160938,153597,140890,133969,128207,122320,112079,108425,101532,98848.7,107517,98053.7,89651.7,85806.6,80558.3,76326.1,73699.7,68684.6,64695.6,66880.6,68180,62645.8,61493.8,57586,53073.9,49301.5,48711.5
135.8,0,354696,310207,291355,281259,261899,242469,229569,214791,254243,226739,199428,198296,179406,162439,156439,143488,132990,128333,122857,114704,109506,104662,100103,105287,98710.3,91904.4,86685.4,83086.6,78615.5,74676.6,69546.4,66720.7,68298.4,69395.3,64834,62233.2,59262.2,54948.7,51446.8,49319.1
140.7,0,367736,301785,285084,274743,259624,241004,226474,212897,258183,226003,198957,200548,176427,165788,156113,144218,136429,132308,122829,117190,111882,107502,103000,109211,101452,94899.6,88927.3,84745.8,80392.3,75408.2,72089.7,68535,68657.1,71631.8,66916.5,63668.4,60591.3,55550.3,52227.8,49659.5
145.9,0,365334,293304,273544,266351,250461,235720,222995,209153,253560,224006,198230,200896,182145,163479,155421,145298,135396,130467,125809,118053,111348,107523,105279,109600,101509,95199.5,88254.4,84898.7,80942.1,76818.3,73189,67700.9,70471.7,71049.6,66798.4,64448.5,61140.9,56575.5,51841.1,50226.7
151.2,0,351677,279257,263982,256698,243878,228544,215572,203912,248603,218179,192944,196094,178324,161159,153172,142638,133517,129868,124838,116739,109321,108729,103486,109682,101342,92920.9,90186.1,85846.8,80511.7,77253.5,72616,68647.4,70519.7,72533.7,66976.2,64679.3,61848.3,56271.7,53327.5,50062.8
156.8,0,326399,263512,250011,246953,232164,222558,209153,198103,242660,212886,190674,193940,177245,159209,152401,141759,132114,129246,123668,114149,108489,106673,103214,107737,102485,94101.3,89044.7,83218,80918.3,75312.4,72319.2,69036.7,70953.9,72200.2,67566.7,64619.5,61903.2,56970.4,52294.9,50285.1
162.5,0,298690,246632,238861,233539,222180,212825,203046,191881,236300,205483,184253,185817,169923,155320,147180,138056,130548,126829,121147,111285,106963,104668,102462,106994,100290,92537.6,87854.2,84476.4,78309.2,75569.4,70391.7,67494,69977.6,71591.2,68190.5,63846.1,61630.5,55165,51866.3,48339.3
168.5,0,269770,230336,222475,220727,210863,200817,193282,186954,223679,197032,176978,179284,165788,150221,143630,132737,125942,122815,116615,110149,104669,102453,99270.5,104739,96787.8,89889.9,86432.4,80483.5,77224.5,74823.6,70309.3,67212,68801.7,69552.3,65429.7,63029.5,60240.6,55261.5,50536,49471.3
174.7,0,244814,213614,205895,205513,198579,190199,183491,177863,216271,189249,169082,171040,159669,143705,136339,130236,123682,120254,113995,107489,101443,99591.5,99003.6,102246,95165.4,88405.4,85594.6,79706.2,76367,72518.1,69689.5,65560.7,66893.1,68127.3,64785.6,61516.9,59516.7,53837.2,50238.3,47938.1
181.1,0,219453,195332,187357,189556,183548,175788,172282,169613,203708,177851,161815,162977,151177,136577,129294,124003,117329,111615,109814,101809,97657.1,95254.1,94689.4,97605.4,90917.2,86463.5,80019.2,77280.9,73407.6,69164.4,67944.2,63786.1,65808.6,65587.6,61859.8,60519.4,57564.8,52032.8,48628.6,47937.1
187.7,0,194121,177101,172704,173755,169486,163557,157741,158332,188455,168651,149845,152774,141496,129875,122777,117680,111827,107660,102890,98104.3,92873.1,90407,90889.2,93950.6,87110.4,81880.2,76377.4,72993.3,70569.8,67377,63896.7,61914.7,62234,64205.8,60439.4,59030.1,54869.9,50633,46709.3,46163.5
194.6,0,169722,154267,153182,156228,151916,149407,144314,145963,174378,153514,142898,142951,134510,120866,115114,110317,105113,98274.7,97630.3,92235,88091.9,85553.6,85972.4,88220.8,82806.8,78458.7,73195.5,70093,67783.1,63474.9,62172.1,57859.8,61193,61677,57329.8,55314.8,51881.9,48367.3,45976.7,43303.6
201.7,0,148028,138314,136236,138138,137718,135296,134616,134144,160732,141872,129728,132448,123123,111046,107121,103094,98317.2,97006.2,91894.3,87181.6,83311,81255.6,81990.7,84392.1,78392.3,72609.3,69293.5,66960.4,62756.6,61736.3,58860.4,55289.3,57868.6,58172.8,53853.5,52191.5,49696,45523.3,42926.6,41051.8
209.1,0,123682,119244,119094,122592,123689,121351,119802,118776,145224,129541,117298,122184,112311,103011,101090,95768.1,91024.8,88516.9,86458.2,80516.9,76119.7,76223.5,77320.5,77949.1,74829.8,68902.2,66989.7,62952.5,61558.1,57958.2,55198,52391.7,54564.4,54075.1,51395.3,49999.5,47623.7,43365.7,40325.1,39685.6
216.7,0,103167,102328,103690,107054,106650,107400,104741,108753,129815,116342,106287,109105,103531,95037,90371.4,86810.4,83054,81957.9,79164.6,74295.7,70641.2,70280.8,71428.9,74100.8,68557.8,64600.6,62429.3,58498,55894.5,53756.3,51030,48166.3,49986.4,51251.5,48572.8,46236.2,44976.6,39978.5,38356.2,36901.2
224.7,0,84205.9,85818.4,87553.6,90766.4,92443.6,92349.2,93520.1,95121.2,114243,103822,95654.9,98508.4,92509.5,84998.8,82605.3,78669.6,76323.8,74968.6,71578,67479.6,67127.5,64545.3,66000.9,68406.1,63328.3,58291.4,56877.6,54258.7,52650,50608.9,48660.2,45774.1,46316.1,48051,45888,43932.2,41610.6,38256.1,36502,34643.3
232.9,0,66731.4,70292.6,73639.6,75625.7,77878.3,79639.4,81178.2,82645,101562,89360.5,82351.4,87277,81871.7,75285.9,74769.3,71385.9,67267.4,66983.9,64660.1,60262.2,59185.6,59638.9,61264.8,61673.6,57507.5,54589.7,52864.7,50596.2,47653.9,45185,44537.1,42588.6,43052.2,43830.5,41246.3,40491.4,37879,35034.1,33411.1,32385.7
241.4,0,53656.9,56747.5,60136.7,64282,64404.4,66934.8,67874.2,71632.1,86263.1,77606.2,72208.1,75971.3,72836.4,66063,65559.1,62730.3,60398.3,59272.1,59106.9,55840.5,53798.5,53144.5,55183.6,54531.5,51150,49347.7,47516.7,45545.5,43954.4,41850.1,40342.9,37663.8,39382.4,39951.8,38217.6,37190.6,34698.6,32229.4,31052.8,28546.8
250.3,0,40890.6,45427.3,48409.4,51097.6,54928,56336.6,57060.5,60819,74622,66362.3,62380.7,65845.1,62083.9,57958.5,57693.3,55258,53210.8,52652.4,51054,49220.9,47616.2,46859.5,49093.2,49439.4,46590.9,44552.4,42095.3,41289.7,39323.4,37738,36417.5,34805.6,35970.7,35161.5,34558.1,33073.1,31876.7,29091.3,28315.9,25984.2
259.5,0,30926.7,36406.8,37577.1,41388.4,44203.8,45643.8,46130.3,51643.3,62213.5,55906.9,53539.8,56571.8,53332.6,50669.8,49728.4,48007.3,46117.6,44125.7,44861.7,42819,41388.3,41465.9,43175.8,44821.4,40885.3,39085.6,37388.7,36601,34936.3,34025.4,33317.2,30563.7,31946,32380.1,30219.2,29352.8,28727.2,26233,24897.2,23839.7
269.0,0,23011.2,26193.4,28972.5,32269.5,35021.8,36427.2,37615,41713,50611.4,47563.7,43687.2,46061.1,46336.6,42597.9,41617.5,40508.3,40280.3,39748.9,39540.5,36184.5,36747.6,36172.3,38606,38737.5,36157.5,34180.6,34007.1,31852.3,31296.8,29458.4,28711.6,28333.6,28791.1,28258.8,27582.4,27165.3,26375.9,24206,22232.1,21044.5
278.8,0,16799,18957.8,22143.1,23887.6,25766.4,29013.1,29205.3,33864.2,41235.4,37391.1,35534.6,38223,38087.1,35716.7,34335.1,34408.5,34340.6,33577.7,32917.6,32423.4,31122.7,30664.9,32423.2,32936,31217.9,29766.5,28253.9,26968.7,27154.9,25659.6,25017.4,24645.6,25272.5,25747.9,24030,24126.2,23411.8,21365.9,18879.1,18819.7
289.0,0,11417.8,14248.5,16137.4,19129.3,20075.2,21717,23200.3,26737.5,31829.9,31309.7,28623.2,30731.5,31368.1,29821.9,28844.2,28725,27929.7,27394,27377.4,26346.1,25185.8,27176.6,27612.8,27932.8,25834.3,26175.8,24969.8,23162,22740,22625.5,21016.7,21165.9,22029.1,21762,20541.7,20077.7,20381.8,18287.1,17382.4,16552.8
299.6,0,8286.49,9816.06,11092.2,12590.5,14642.7,16251.9,17759.7,20635.8,24672.5,23555.2,23011.1,24541.2,24766.2,23457.9,23173.4,22851.8,22412.3,23422.1,22683.3,22792.3,21770.7,22044.5,24109.1,24468.6,22407.7,21459.1,20959,20337.5,19938.1,19376.5,18611.6,18591.4,18316.7,18022.5,18082.7,17401.1,17636.6,15747.8,15172.3,14409.6
310.6,0,5948.8,6966.02,7822.21,9196,10338.5,12237.1,13113.2,15581.5,19111.2,18388.6,18140.7,19593.3,19279.8,18791.9,18386.3,18026.7,18239.9,18964.5,19360.8,18027.1,17696.6,18212.6,19581.4,19911.3,18458.4,18519.3,17244.8,17413,16789.5,15877.9,15514.4,15415.7,15991.4,15845.8,15450.6,14671.4,15126.1,13446.3,12901.9,11886.9
322.0,0,3566.69,4437.86,5460.83,6326.85,7041.13,8487.79,9851.33,10728.8,13766.3,13466,12868.2,14709.9,15058.7,14477.4,14494.7,15043.4,14585.9,14482.8,15258.1,14590.7,14910.5,15347.7,15430.6,15291.5,15544,15104.6,14154.3,14039.2,14058.3,13618.3,13174.5,13291.9,13026.9,13058,12758.6,12108.8,12843.3,11947.2,10791.5,9938.63
333.8,0,2094.08,2724.45,3206.13,4286.16,4966.65,5920.89,6594.07,8272.67,10393,10416,10014.8,10983.6,11578.5,10971,11204.9,11887.4,11310.8,11489.3,11611.7,11160.6,11479.5,11611.2,11990.7,12711.5,12523.3,12002.6,11782,11605.5,11501,11543.2,10784.6,10359.2,10796.2,11452.2,10661.8,10453.9,10377.3,9315.45,9238.1,8637.72
346.0,0,1406.71,1798.35,2112.69,2764.22,3154.92,3996.8,4440.84,5575.73,7429.35,7437.73,7224.24,8165.98,8358.81,8195.38,8721,8695.05,8773.19,8671.95,9013.83,8932.68,8712.09,9298.03,10294.6,10055.3,10172.7,9770.89,9168.28,9463.78,8672.97,9266.84,8847.31,8528.97,9088.55,9013.48,9024.36,9138.47,8096.1,7595.07,7172.16,7381.8
358.7,0,830.853,972.691,1210.93,1810.68,1990.02,2683.78,3051.24,3775.76,4992.26,5155.65,5366.06,6006.65,6308.21,6138.76,6517.05,6587.84,6182.01,6613.87,6463.82,6973.42,6949.01,7220.43,8017.81,8202.04,7565.77,7557.05,7109.97,7423.38,6824.6,7091.65,7085.96,6863.44,6780.72,7668.54,7206.18,6804.97,6779.89,6198.24,5486.06,5488.06
371.8,0,468.236,604.283,697.018,1065.98,1276.23,1601.34,1968.28,2761.88,3360.33,3262.18,3635.14,4127.18,4236.31,4230.19,4597.17,4861.53,4672.99,4780.76,5147.89,5105.98,5290.75,5775.7,5992.53,6200.73,6191.03,5915.03,5739.5,5999.25,5787.95,5690.03,5394.95,5369.86,5406.71,5663.25,5561.91,5334.72,5303.63,4916.45,5296.18,4751.98
385.4,0,305.407,301.779,454.746,696.667,814.295,1137.75,1186.04,1701.14,2273.44,2637.1,2311.95,2863.3,3190.19,3224.97,3446.62,3662.54,3570.47,3435.94,3649.43,3663.93,3969.03,4006.09,4784.35,4658.53,4619.11,4684.08,4553.22,4271.83,4290.82,4609.61,4431.95,4419.14,4530.03,4612.23,4620.91,4665.39,4469.4,3717.24,3910.4,3704.32
399.5,0,139.905,153.709,239.649,420.055,519.914,606.984,808.321,1150.55,1502.47,1495.36,1580.39,1973.47,2318.55,2183.98,2253.15,2399.24,2793.03,2674.51,2694.37,2813.35,2783.58,2951.48,3037.78,3734.91,3317.99,3325.74,3107.09,3263.46,3335.87,3445.28,3191.25,3188.72,3154.72,3415.38,3250.5,3342.12,3099.4,3135.87,2794.64,2676.13
414.2,0,64.296,141.465,91.6207,237.891,245.326,391.673,537.827,659.061,985.767,1041.71,1053.84,1198.34,1272.83,1494.41,1574.98,1583.13,1659.59,1640.89,1986.57,1800.97,1898.11,2098.07,2453.26,2551.65,2389.85,2590.99,2457.48,2634.3,2486.16,2458.05,2472.27,2558.12,2728.17,2482.36,2609.33,2324.92,2284.14,2248.96,2419.2,2384.25
429.4,0,48.1679,51.2075,17.8449,126.659,110.568,306.993,367.856,443.664,595.645,559.504,596.104,803.48,838.493,1007.23,1225.48,1296.38,1136.47,1258.48,1421.77,1246.83,1329.96,1705.41,1590.67,1935.19,1757.44,1927.04,1618.86,1803.49,1734.81,1799.21,1793.01,1715.82,1889.09,1941.96,2003.33,1933.31,1693.28,1641.86,1738.88,1508.78
445.1,0,23.0374,32.5986,30.7167,92.1502,85.4117,168.182,155.798,170.824,304.691,452.809,357.338,489.158,625.184,651.529,590.939,728.059,793.407,835.734,1004.34,983.689,847.602,1035.67,1240.92,1249.43,1323.95,1437.21,1249.24,1197.76,1260.64,1332.63,1133.19,1149.6,1342.72,1502.79,1370.04,1266.6,1328.48,1262.46,1327.43,1280.96
461.4,0,15.6672,8.46351,15.6672,39.7981,23.5008,78.6271,87.0907,125.968,156.164,219.754,220.892,259.092,368.302,401.818,454.375,549.809,541.976,690.646,685.041,589.27,654.043,648.099,910.689,717.512,859.514,1000.73,765.482,841.832,1036.54,1005.81,862.353,842.851,1012.01,1353.33,1100.3,887.531,1055.07,978.036,936.083,840.286
478.3,0,7.99464,15.3464,15.9893,23.3412,40.4186,15.3465,54.6769,103.288,89.7227,135.069,174.399,256.771,175.24,229.522,198.383,254.397,349.887,366.322,427.016,470.502,493.198,523.693,629.998,516.539,719.604,592.331,580.745,591.163,661.533,589.532,657.444,636.461,719.061,759.827,706.879,631.337,690.941,776.013,570.773,734.772
495.8,0,8.1048,8.10481,8.10482,8.10483,23.4536,16.2096,24.3145,48.6289,78.8329,103.683,88.7015,70.6861,137.782,120.26,64.3871,224.72,208.552,232.006,217.97,384.687,288.246,304.004,423.488,385.094,282.809,450.963,400.401,478.824,415.426,409.085,455.413,358.734,438.921,499.509,360.455,632.451,522.427,491.855,481.168,481.493
514.0,0,0,0,8.27781,8.27782,8.69586,8.2778,0,0,25.2515,57.2436,22.8782,64.2673,66.2225,66.6407,130.49,72.9633,79.7039,59.199,141.141,146.763,201.916,220.426,238.654,305.578,228.287,292.689,343.057,329.292,367.608,317.523,323.426,258.459,381.089,428.21,356.956,321.852,345.013,330.83,410.952,320.598
532.8,0,8.39637,0,0,0,12.6004,16.7928,8.39639,16.7928,8.39639,10.3796,18.776,27.1724,41.982,50.3785,69.1659,60.758,92.1344,50.3785,104.961,125.72,119.307,125.72,201.299,199.316,121.528,196.869,157.085,205.503,201.062,251.441,207.237,224.03,196.632,197.107,274.432,197.096,180.303,258.091,190.682,268.471
552.3,0,0,0,0,0,4.25341,0,17.0372,8.51863,0,25.5559,8.51862,34.0745,17.0373,51.1119,61.0007,25.5559,38.328,36.8388,75.1669,63.884,65.2659,90.8217,65.2541,99.3286,70.9016,194.416,157.482,129.138,153.324,122.014,126.278,163.117,95.0753,153.312,194.404,153.324,136.287,245.528,136.287,160.342
572.5,0,0,8.71064,0,0,0,0,0,8.71066,0,8.71065,8.71065,0,6.538,23.9593,22.546,58.802,43.5533,23.3054,32.0161,52.2641,74.8099,39.9673,63.9266,42.14,49.4374,101.701,98.1153,76.9825,60.9747,64.6862,92.9905,98.8748,33.4294,119.777,101.701,126.315,67.5127,108.24,95.8174,119.123
593.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,11.0608,11.0876,11.0858,11.0721,11.0676,11.0872,11.079,11.0749,11.0694,11.0735,11.0762,11.079,11.0639,11.0694,11.0543,11.0762,11.0612,11.0639,11.0571,11.0452,11.0434,11.0739,11.0831,11.0721,11.0735,11.0557,11.0694,11.0735,11.0803,11.0594,11.0461,11.0803,11.0662,11.0717,11.0484,11.0717,11.0525,11.0525,11.0553,11.0566,11.0484
High Voltage,9080.39,9081.35,9082.9,9080.52,9081.59,9083.14,9081.71,9080.99,9080.04,9080.76,9081.23,9081.71,9079.08,9080.04,9077.4,9081.23,9078.6,9079.08,9077.88,9073.93,9075.48,9078.96,9082.43,9080.52,9080.76,9077.64,9080.04,9080.76,9081.95,9080.15,9075.96,9081.95,9081.35,9082.31,9078.23,9082.31,9078.95,9078.95,9079.43,9079.67,9078.23
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
